14cd719f-ba14-4472-ac10-6a48a541ba4f,6.619269381,47.11748128,8.279532598,10.74545152,5.878013863,,5.878013863
a68e2c4b-9996-4b0a-9449-1d95acdb4e83,33.01850434,33.01850434,5.536777615,3.263099361,8.940664101,,3.263099361
d0e64864-0c2d-42fb-ae90-19cde4911bf9,9.834479765,9.834479765,76.74023194,87.71549896,10.52205505,,9.834479765
5739fb75-738b-4e07-8cb2-a9da809aa0ee,3.975702581,6.616679123,31.46040322,30.63522617,31.03207527,,3.975702581
d8e8ba15-87ca-42b6-b6b4-6ffed3ace30a,7.789953435,105.5061783,6.421261247,5.221339804,90.32842585,,5.221339804
85c22d97-e6f5-41cd-90ba-03389a84bc1d,111.983875,115.5789259,118.9712398,120.2373561,119.1673894,,111.983875
838c5fdf-a724-46b2-86be-0e9c2f18ad30,5.631641596,10.71714736,8.081249461,8.035145271,11.17683455,,5.631641596
668ad84f-7670-4876-a599-011588f36f55,30.81348102,49.95045154,41.23356102,65.91765994,36.81123338,,30.81348102
af414367-ed3f-49a9-bf99-0ce857ceabd2,41.29649695,65.91512345,49.08429238,19.18521948,45.10711691,,19.18521948
250825f5-882e-4cc2-a1d0-fbdaf8bb964a,33.58453914,41.42869135,11.51459289,14.60806002,34.28800876,,11.51459289
3d4dd87f-bcfd-49d5-b81a-864dfc75cae9,56.61144008,40.3675789,31.29559666,4.592348336,25.57398829,,4.592348336
386f5902-7473-4ae6-9a01-a7deb905dcd3,17.98887861,29.11213095,12.95085899,8.815012969,36.40253954,,8.815012969
aa4d426b-2a0c-444c-afee-65976182344d,5.477909188,48.26109239,9.292966699,36.44096098,3.479082714,,3.479082714
85930528-456c-4ec0-822e-61e3a7638de6,9.227904878,9.273106364,9.273106364,9.078283565,41.90423876,,9.078283565
d046e01c-3962-4745-9138-810995ade80d,88.83056272,7.283176521,17.06327242,17.06327242,9.147536611,,7.283176521
f90a650c-5927-4654-b11b-71bb6544a4b1,39.52351204,39.52351204,30.00055672,56.19991932,60.97560617,,30.00055672
1d356b6c-82d4-4390-bfd4-e43c00bd56b1,9.450634736,8.466196045,89.11144139,10.48559734,9.970668582,,8.466196045
9ae8582d-b4d2-4e81-932f-c8bab8e59093,48.78833453,32.98577886,32.56569064,35.38958851,36.72594694,,32.56569064
f00ee03c-2b83-4f19-a4bb-236d1789c3e6,58.95717143,57.87451206,9.584305632,6.590900086,65.83435571,,6.590900086
578c2778-c5ef-4471-bfbe-43807b78e391,4.515907298,4.773876337,15.82171242,44.83545322,32.46160034,,4.515907298
acd171a9-652a-4c7b-ac93-26165c642e24,49.02060609,5.801299225,9.047379433,9.047379433,44.01958341,,5.801299225
ec8ede54-1917-499f-b3dd-5abe48aa78d3,8.974555774,70.57980001,70.57980001,6.568189154,83.82765067,,6.568189154
647d2b02-68c3-4f95-be14-5ae11faa23f1,21.4875864,21.4875864,20.21339654,16.66192288,61.86027413,,16.66192288
eb38e1aa-345d-49e0-95c0-9e535de075e7,7.582175417,8.961370115,39.76149299,39.76149299,11.89680261,,7.582175417
95dc25dc-db1a-4891-b392-cb0a80b9c797,31.5587318,8.305913608,15.34015595,15.34015595,54.65446504,,8.305913608
4b2c0ba2-431e-47c6-ab15-9d97184d20a5,3.630235392,2.418790102,2.418790102,5.042203273,5.042203273,,2.418790102
06cdd65b-321e-4b62-a347-c62b28d9bfe3,43.80940674,43.80940674,38.26067266,38.26067266,44.69804528,,38.26067266
e3c61ab8-bd69-43ed-9818-d86be4b6594d,72.28948844,65.7039142,81.17406843,28.03296465,28.03296465,,28.03296465
a6e750e8-4113-4dbe-9671-cc50c0ea540f,1.452372052,48.81014239,3.868969532,35.92337149,1.059746349,,1.059746349
2619b1cb-ea89-4df4-95a2-cb7e41578b79,20.24503574,24.28306966,26.8564519,26.8564519,14.63805825,,14.63805825
bab9d14c-dc5d-4145-81ea-ac6a04b48873,34.01474581,33.62315414,22.44344644,22.44344644,20.74116057,,20.74116057
528dac4b-708d-4bbd-ba39-60717ccc1e3b,16.49339451,9.759579635,8.073271846,26.76738442,26.76738442,,8.073271846
5c8787d0-cf4e-4903-81b6-11b6c681fc2f,26.99681889,11.32823123,10.47173033,6.388118513,31.02733286,,6.388118513
4eb0c597-25c3-4566-b207-8a8aa297edbc,2.636293234,58.14252524,48.63762793,14.63430786,24.18670474,,2.636293234
b2f5d20a-6f94-4f8a-a5a5-6fef6cd9d35d,18.91005754,2.799388919,2.799388919,38.44339231,38.44339231,,2.799388919
4bb46314-77ae-4939-82fc-7d2cfd819ac5,3.387295356,6.805024356,27.69042485,38.97239946,3.401602761,,3.387295356
41f59b0f-2060-40d7-8ec4-6bf92d30ea1c,4.476084573,39.01200584,44.93753229,15.17972672,5.801409808,,4.476084573
f83f112f-c383-4b99-b796-eb896390faed,3.168968508,2.965866874,3.174083538,37.76396848,37.76396848,,2.965866874
d8839ebb-7c80-4c41-aff5-ead10862332f,97.76255238,56.45050211,50.04040015,30.25906217,57.00793973,,30.25906217
85411048-1187-4303-9e4d-b7bbea0cb14a,51.7058395,8.353063971,6.308173127,6.308173127,83.61929122,,6.308173127
17b1cd1a-eba4-4bf9-9317-a78f44fa945a,3.352610121,13.73718205,2.225540517,8.593971748,24.12666791,,2.225540517
368e402a-41ca-4767-b336-7bb2872e9bff,96.94637167,16.82955945,101.9372883,98.1179947,101.6456645,,16.82955945
18f11ef6-5223-4f06-a8dc-9b19fb12a060,60.13644169,14.60221301,112.3993532,34.29207093,108.6042888,,14.60221301
c38ab344-9c6f-480b-9654-fd7c955b76b6,12.82985937,12.82985937,13.67386418,10.46505958,14.56496527,,10.46505958
f33a5be7-9566-44e6-86fb-34454d8647ca,25.30661923,14.73768512,4.659623223,3.101414434,1.70915799,,1.70915799
7f727e6f-61a6-4b7b-b451-c9c800fba0b7,11.30383897,4.877248241,3.750906159,11.16591948,13.42670437,,3.750906159
fb9f38fb-2067-4200-b5d3-6841030273cd,17.6392558,3.724833664,11.64294256,19.73584849,20.34034864,,3.724833664
d2cd2cb4-24a3-4f6c-8652-4add06ec6d7f,12.59699618,97.65318833,97.65318833,12.72460623,13.00541008,,12.59699618
6f653c14-6369-49bf-9355-12f9b9eeb286,13.55091391,39.14677764,11.49267269,9.262271172,14.19812647,,9.262271172
6c311362-376a-40a2-a40d-9d77f219674b,108.6389015,108.9705946,5.409694322,104.9875047,106.6693563,,5.409694322
cc12e03c-6532-4335-939e-6cb7341ab833,36.83159341,8.00110493,40.19661459,15.63574363,33.2657113,,8.00110493
ef8a1729-f1aa-490b-894c-a276191d67c5,80.76221236,15.41594032,70.87098407,72.24711766,89.2162191,,15.41594032
92e9f01f-6e20-4312-a89d-26bc80a0d88e,111.8672737,108.6476573,5.211497532,108.1358986,107.0211194,,5.211497532
f41a8ecd-3acd-47ca-8b95-f5fc9bb73cef,13.14924962,108.8054567,104.7382196,103.555319,100.3501059,,13.14924962
95d673cb-9b40-4eaf-9fb7-18d8577136cc,79.4711354,79.4711354,2.402589313,30.57203383,11.99309911,,2.402589313
aaeee0af-cbda-4a84-9e41-6417caeb5fd1,3.231464444,2.520065901,6.711521079,13.34032286,13.32292495,,2.520065901
defe455a-4ebe-4555-93f2-52d8591872b0,78.28219417,78.28219417,8.746231646,98.87534643,7.145913495,,7.145913495
dfe056a3-d34a-4366-b016-e18751a7fee4,13.97736153,3.948072139,5.866734961,5.933783535,10.81799505,,3.948072139
ccd2658b-51f5-4a02-b511-04baa6e94982,2.823509872,56.94287343,3.271022179,48.91403073,40.16751432,,2.823509872
862a9d72-a500-4793-91fc-8a0977164a64,2.079044574,36.34306522,45.09542541,4.470643718,70.66498047,,2.079044574
18d44aec-37e0-4691-8748-964d99d1352c,2.55750951,9.574807395,6.935295415,9.19045562,12.08144812,,2.55750951
ebbc2dab-7291-49b2-b6c0-7c86fa3e324f,4.199962936,5.017979612,4.524252212,5.480334753,21.67020333,,4.199962936
c076db38-bfad-4992-90f8-1038e5244df9,19.17903476,14.20175191,33.37287127,31.3083504,27.13820556,,14.20175191
6c5aaa54-002f-43a4-9d1c-b4890d227b45,3.518079091,43.21284308,43.21284308,7.320800422,16.86487293,,3.518079091
578e8e8a-2c43-4a89-831b-f1173faaeb71,38.47840677,38.47840677,62.24483698,6.776027337,41.82247447,,6.776027337
5e0d2f3e-b3e6-4962-a7ac-d7fa53c343f0,58.45560757,9.696267167,71.36552597,11.23073023,58.38379383,,9.696267167
86bb48c4-5ef9-4070-958c-b61183eafa93,24.1160152,30.99032934,30.97836458,60.73005967,5.186393152,,5.186393152
9f0949a1-4559-4882-a325-f253168012f8,10.11775191,4.501177466,4.501177466,7.622204192,9.641789354,,4.501177466
67ba6903-5af6-44fa-b421-78d85da8a293,16.73340745,52.72796259,59.32550509,14.29138489,69.29723815,,14.29138489
11ce90b1-e62f-4763-8cc0-0d7394290544,1.902614816,5.298321154,3.568439397,3.568439397,8.7870622,,1.902614816
2abb041e-2609-4156-831d-adcea4a7eab6,2.081547522,75.8842077,10.05379983,10.77088271,4.560042013,,2.081547522
b9e605e2-83ae-4bd6-8796-63bd388c5afb,12.40941862,4.712402817,4.712402817,10.90576954,8.968075903,,4.712402817
c730babb-7441-4bb6-ae81-a082d8354b9e,2.695373886,2.695373886,1.792377025,2.430881313,4.812964839,,1.792377025
9459466d-6262-4018-b3ec-8f4148e02742,8.672908899,91.33837411,91.1636411,87.14808371,87.14808371,,8.672908899
b65ef4f2-d018-4ed5-a2e2-a1646edc8fd8,5.016948695,5.016948695,63.12919376,60.00987312,76.54561115,,5.016948695
713c4586-9ab8-40b1-9d5e-3858f8f32fcc,13.80350702,13.80350702,14.76394328,11.67622028,89.78923295,,11.67622028
1ade6a5a-ce5a-450a-bd77-93aef4878a58,13.85376486,11.77265934,1.89250419,54.19042749,54.60375796,,1.89250419
559bc3bf-c6ac-4ea3-81c1-ffe466aa206d,5.84276781,109.2401329,15.01026553,4.215280132,102.6309987,,4.215280132
7f41acfa-f1c5-4ab6-844b-e59a8d8d7ee2,9.362790655,3.67560382,24.4073904,86.87610628,13.01935013,,3.67560382
