d7d3bf6c-be20-41ab-a81b-2e8a5be488ec,0.533430996,,,
90bf4f72-bf31-480b-95f1-678f682f9897,0.291015746,,,
887eadbc-f363-4fe8-a70e-f2a908d4ebd6,0.786355432,,,
98154d06-4b63-45b0-a722-f0e256866279,0.818587794,,,
2c82017f-15d4-46a7-b426-38bf80ea6221,4.932027598,,,
deb24a17-e5fb-4648-acc9-fd69c72468c9,7.660884491,,,
23520070-7257-4fc2-a323-1df97dde8394,1.389461988,,,
434e46f1-5d6d-4f1e-8f84-8dba19fca647,1.121300568,,,
057b6564-b11c-425d-8e55-70f15084e4f8,0.759029471,,,
7b06f418-5464-4400-9b9e-73a832dd213d,0.468551033,,,
c929adcc-f3b5-44cd-9a47-9a192d141f41,0.600467324,,,
6039fbb6-9fdf-4d3a-8136-aa74b296b40c,9.568140593,,,
3e9c9196-c823-4c67-bcc3-e29feffa5424,0.710064274,,,
15224851-1c2d-4d81-9dae-d40aec3b43c3,8.448795538,,,
4ef74996-0b79-4d98-a7b3-f60d8e8b05d6,1.043195206,,,
44353021-0fcd-4f3d-9797-df658fda33ae,8.220302439,,,
0e186306-2a6f-489f-8f80-d815fa7f7606,1.571553897,,,
c211c586-7d46-4c51-8d1d-fd7e215509ad,13.69455485,,,
256d82da-27fa-4e0b-bb89-11effadf4dd1,3.052582171,,,
e744f957-a02b-4250-bb59-fd5d6b85ac7e,1.431733432,,,
1692c7ca-9fc5-4c2e-9a5a-152aa5d2ae82,10.4568683,,,
98924a0a-2e4f-4662-867b-c33fe8e770fd,14.76881733,,,
5838ad74-46ad-4167-8650-d612a27a8d42,13.38510021,,,
b9d52415-bb18-423b-a95c-1850566acdcb,1.775934411,,,
5473f682-bc00-45bd-bc7d-418126541f1b,0.547047623,,,
311c21bf-43bd-4a99-a71c-1133b7cb5b23,4.564686329,,,
1f453cce-750a-4d5c-9fd5-7b5174358c3c,13.61700954,,,
cb3852d8-deee-44bd-8a6e-08177fc3d542,1.728637484,,,
5d92c66a-7c22-4962-816f-f743250f262f,18.30683374,,,
678a2f62-fa9d-449e-af95-75a10003ecc5,6.330259298,,,
5b98bdbd-a776-47bc-8ddd-2786c0a54dff,6.974273272,,,
3f57454c-6209-4e62-98ae-6448cd184b6d,10.9102411,,,
bdeea3d9-d905-4098-bd2b-15447a097bdd,6.493826021,,,
260d8061-1ffb-434f-b282-e51de34d1db6,0.519105825,,,
68f8bfbe-bd0c-4e7a-b936-2b8c9b397b10,9.450014852,,,
62ef754b-cf36-4be6-b401-ffaf38a2e435,3.37391198,,,
3774358c-6f38-41e3-ac86-f387c86e95d4,1.167480908,,,
82b53bca-5125-479f-8267-333ae3dba076,8.656233795,,,
2b600d28-4299-4086-b9d6-75a8a9a55adc,7.744638271,,,
e1c799fb-9952-47a4-a274-899713c4f749,12.3265183,,,
d5d83fba-4749-4e50-b66c-49a134276ac6,1.427133594,,,
5938fd83-8128-41e2-94b6-e68cbb9e6bf2,8.574658746,,,
df7abffd-4fbc-4a34-afb4-b893de8faace,8.338177998,,,
70ed3cee-0d5c-4669-8fd2-731f7a7222ea,1.283946391,,,
5ea42029-9910-4be8-ba7c-e0edd7c97760,9.0845271,,,
d31c8194-446c-49a8-93d4-444891ab3f36,10.74175226,,,
6698d7dd-b519-4f3d-be47-09a6acd17b1e,0.630666147,,,
a33e9cf8-2323-476a-b8e0-f2152c17f6bb,13.78030407,,,
be91241c-92cb-4d0b-af2f-fcdfb7cf9685,7.674038179,,,
6a35e260-207a-4298-8852-ed0966a109a3,2.751096563,,,
95be8fc0-522e-4f10-99fc-d83691fea285,1.484442347,,,
44c60971-0986-483b-bb4a-52c79c2db61d,5.247155758,,,
f0be7634-6de3-407b-a355-1da370fe2277,12.21799576,,,
8d6280dd-c2d9-4531-9984-1acd9846b4fd,4.357731557,,,
b73b712a-eef0-4969-8023-fbb6a95cc184,25.13649242,,,
ea94faec-8463-4cce-91b0-6d22852e7032,11.73306198,,,
beddf5f2-5fd3-4949-b876-75e743831e49,21.54782781,,,
c42ef92a-4b99-48a3-859d-b97466518379,3.497685299,,,
eab90120-4c38-43bb-943e-1b91d246a77d,19.25622124,,,
2e9fa6d3-6b8c-4c2a-9872-c912bcd311ca,5.337722232,,,
9ab4b808-3adc-48c3-9b23-397d5c54c65b,11.42186832,,,
5d36c714-b2ad-430f-a491-5ae8c588c1ab,11.3130258,,,
9fd1e7d6-df99-47e8-b2aa-5c2381c2b0aa,13.27961129,,,
03f319c4-adda-4d4e-8c61-178cd1807f5c,7.833937925,,,
bdd6f87b-be47-40f7-a54a-74d61bcf32f2,1.00811393,,,
c170ff14-d99e-42d2-9a06-4eaca0a41a67,10.12199885,,,
8df95754-c9f3-4681-b804-c7b51485fff4,7.600980022,,,
f08d7e35-d9b3-4e79-903f-67921988ca80,1.991512349,,,
bcfc76e4-fdf5-4670-b385-397e80dbe835,11.68706404,,,
ef703d66-fccf-46c4-a5a1-17eb46b74b30,0.955919217,,,
9fe658d8-b530-44ff-935b-25815ee8f316,9.116843932,,,
71c98892-ac17-46a3-aaf9-176859215171,5.745891417,,,
42ff66be-2c93-4430-89ed-5b2bbd6c6510,0.574498186,,,
b7be71d0-f329-420c-b655-5252b0ecc610,8.200590351,,,
7ba52653-2f6b-47cb-b7e4-2d16ad57760a,10.15528131,,,
a9126884-e80d-44f4-a516-6e181c3becb9,9.612217426,,,
109bb95a-11bd-4d9f-8b39-177a50c26c7f,9.714812403,,,
e378040c-f7b1-4a03-9ba8-07a32d09ab05,2.911736865,,,
3ce494e9-6323-4f38-9507-95c6928e3479,16.04875911,,,
be127a5a-0072-416d-9a7b-f86b85ac5e94,8.238181784,,,
08e33aef-9adc-4151-93cc-365d34a7202a,3.058357825,,,
d2de55ac-34e1-4ee9-9f45-19cba640ce08,3.540064707,,,
7dab7660-0a43-4115-b613-1528c222ee0d,3.220243755,,,
d1673a3e-189c-4535-92e1-a3e2d3791a26,6.684208611,,,
127a13ed-715c-4eac-a35e-1597a575ad3b,11.12830833,,,
bbfb834e-0616-4fdb-bce4-3d33158d78e1,6.486390904,,,
9bec23bd-f475-4d81-b520-6012d4cd4110,0.953622792,,,
a0d29192-75ec-4ed5-8f14-81eaf00a9104,5.925060487,,,
2b802d62-041e-43ed-940d-a51b08bdbdab,0.887865076,,,
76177b1b-4b08-4d9f-80d3-9bb3b000c2f7,9.082417345,,,
bf7d1937-9c37-44ed-9ecd-1f978e5d19d4,8.648024891,,,
90ebdee3-6b4d-46bc-b0fe-438807b7f297,4.5983484,,,
73590ac2-56f4-4a5a-ac00-c7ea17769ea2,23.27984075,,,
129c7227-9070-44ce-825a-394ad007a1e0,0.433779294,,,
f35de1d8-a32b-4246-a687-1b0bdc000ae8,10.62135673,,,
e31049e8-a855-4a1f-af22-e7fe0d44e58c,0.709353742,,,
81a782ee-2782-41dd-8997-0a047ffe1c5c,9.667140122,,,
595054d4-c349-43fc-bcb0-6945b041c7a5,1.237134902,,,
ce3cccc1-3cca-40fd-b7df-203df7aee09c,4.055840797,,,
cf133fed-dd70-4086-ae88-fed2dd7a504c,0.27943409,,,
3fc3fa81-edc1-43eb-98a9-256b48eca879,7.97183625,,,
469f2c0f-48d9-4a89-9330-e7c29f9a932e,3.485383732,,,
42b41ad0-146e-440e-9872-2139abafaaa1,9.6841521,,,
f153967d-fd59-4fb5-8f1f-57da6400ecf6,2.419832097,,,
b3683dbb-5afb-4acb-a397-a1a7fe0198f3,4.56594158,,,
a606dad8-d9cc-4fda-a07d-b16970af12d1,10.03353007,,,
5181e374-72b5-42a3-a3bd-738f34bf2591,11.41939069,,,
48892037-aa7a-402b-a108-0a5d75d13ac1,0.928525382,,,
ed16d092-6546-4e05-83bb-f7bef767c66a,0.734619104,,,
466628e2-87da-4a28-b5f6-2d6628cf4e0a,5.168852663,,,
c4763946-9835-452e-a4d1-57d29102bc07,0.99099874,,,
27714876-6504-46c5-95ea-7d6d2de2c3e2,5.971460212,,,
e776638a-a066-4075-9039-44dc767c3242,12.29047578,,,
80f008af-a1a1-4e0d-b910-cafd763d97a9,7.678020479,,,
7f238d4b-b4bd-4cea-8acf-1cc94805a69d,8.091891511,,,
1e240d00-7276-447f-8989-101527b1f81a,0.380040189,,,
68132f5c-34f0-4bed-958e-6b43ba48cfc7,4.811333309,,,
9b5b44f3-b926-430d-b794-37884ce2ecdf,8.602980685,,,
65761e32-faae-4f44-af22-9b7ad4f919f3,8.671013056,,,
91f0b109-1269-465c-bcc7-b98e26770b7d,4.224091256,,,
346f95c5-9a06-4e58-bd3f-88c0c385df5b,0.361725356,,,
125337a0-41cd-46b2-a571-0afcd3a3c8be,0.849101252,,,
087c7464-9c57-461c-922a-117246eaeab8,2.76014424,,,
3e30199c-854a-40f8-9663-e0542cb62dd4,1.4541828,,,
b9f3f741-65cc-4dcf-a337-da91bfb0cfb9,1.302385152,,,
8b37fd0b-26b0-48b9-ba02-d248cc2ad13b,3.808526558,,,
be9776ba-bc53-478d-bc5d-0926306a3a2e,6.269615353,,,
7d1347ca-fd2b-428a-9e88-a238dc7e7cae,12.90017721,,,
0d040cd7-2afc-4a34-bf36-3cf3601f81b9,1.862019784,,,
7f36528e-3343-4dd7-928a-3ab33fdff3b5,1.562690804,,,
fcd5b1ce-d7f7-4c9d-97d8-5629cfedf339,5.879672279,,,
840bbe93-ee1f-4cbc-9ace-6850990ace9f,1.430624608,,,
1636e40d-42b3-4b89-ab38-6165ba8a9d4c,11.07709777,,,
e176a42a-39ba-49de-8654-7dcda866228a,6.222692308,,,
b78abbbd-1235-4655-a53d-1cff4dd47875,12.76155864,,,
031e7371-de05-42eb-a101-ea6a06ae7124,3.192880228,,,
a509a262-2b33-40a5-b860-2658dd893ce5,6.534974205,,,
0112e5ec-ee74-4a14-80e4-bd455d26a5ec,1.19622032,,,
229556dd-c21a-4fc1-b7c1-48ae24e41338,2.618717567,,,
33d09e60-fbf1-4428-888e-e8918c086833,2.371259031,,,
cf05e2bc-3d6a-466c-8622-89ea98917116,11.09665446,,,
d6cb9c91-3550-4176-ba96-1cef2560bca4,13.73342639,,,
9ee1f862-7f3e-4c51-97a8-2f526a8da728,11.91644702,,,
1985334b-f6eb-43be-ac92-d35a47ae6420,1.377975328,,,
9cfcb10b-9e6f-45f4-bf6c-784d34cbbbf6,0.690448405,,,
dff7bc14-f427-4080-9aa1-5d67c5018e37,2.724306628,,,
86def4cc-e350-4203-9cf4-e1049e9f089a,1.962259871,,,
f69d3687-841c-44bd-bc53-33c8c30e0f1f,0.339875389,,,
64f46871-534f-48df-9673-504a37981b60,3.551550659,,,
9cb505c8-1af2-47b5-b3cf-9a2f7ca6ecc4,1.633582396,,,
6e04df58-0925-40bd-bf62-44c7fd90df7f,1.48847079,,,
4fe4c5a3-ffed-4a7a-80a0-6333a3cf6486,8.593350895,,,
