,,,,,,,,,,,,1,2,3,4,5,,,,,,
71dee99f-11a9-4a88-a286-5d503386ca87,8.72535852,9.080912717,10.60688833,10.67167614,3.848181276,4.986460359,8.655969075,8.576109804,10.02364046,7.659417004,,8.72535852,8.72535852,8.72535852,8.72535852,3.848181276,,,,,,
f273b136-d0e7-4ace-96c3-36b65aa96de4,7.12143585,8.87660596,4.917517479,9.332929538,11.947449,11.2639768,1.661545302,18.27564331,3.924437487,4.781961264,,7.12143585,7.12143585,4.917517479,4.917517479,4.917517479,,,,,,
add83479-e81b-471d-9c18-ef884d9a4083,7.688076492,7.975443225,10.29780669,11.31926733,1.36424025,5.390019354,8.314725668,9.476277074,6.431914551,5.762018074,,7.688076492,7.688076492,7.688076492,7.688076492,1.36424025,,,,,,
b2ca1a2c-0f37-493c-a3c1-87c1b27098a8,9.910387247,2.603188496,9.872679605,9.789334435,5.716454699,10.57557907,11.43254039,15.1482302,6.713258884,6.249337829,,9.910387247,2.603188496,2.603188496,2.603188496,2.603188496,,,,,,
75b9b282-6802-4e2b-b135-a770e1495f50,7.763777211,5.18050907,6.582962646,5.607166503,1.767277051,12.2291022,8.745265845,5.335839051,2.440535704,5.513586723,,7.763777211,5.18050907,5.18050907,5.18050907,1.767277051,,,,,,
917bd549-5790-4a6a-906f-3a99448a994b,4.220304823,7.658263441,8.574976039,5.333140697,5.652613985,7.142923262,9.542241577,6.093491981,6.024379783,10.25937945,,4.220304823,4.220304823,4.220304823,4.220304823,4.220304823,,,,,,
c3d370b2-2d7e-4474-8223-31676e6247a4,2.858618868,5.958791253,7.414532076,6.619581314,9.226204396,8.434859126,6.69744984,4.066448065,5.484627793,8.068567673,,2.858618868,2.858618868,2.858618868,2.858618868,2.858618868,,,,,,
723a7080-963b-4f2f-9f62-d7f5635810f9,6.650601215,6.789916204,6.498416369,5.148310516,8.067557216,2.093414232,9.525843407,4.085142725,4.9370237,4.719585742,,6.650601215,6.650601215,6.498416369,5.148310516,5.148310516,,,,,,
deead971-97b4-4586-a338-5d82b4b8e804,10.20739587,11.74978302,7.167785596,10.09150582,9.496126678,10.71428849,8.743820557,4.222747354,9.400522608,6.372105148,,10.20739587,10.20739587,7.167785596,7.167785596,7.167785596,,,,,,
652ff89e-50fa-4db5-a254-c2feaa1b212f,8.720014624,7.906683768,6.096844757,2.947836002,7.162229576,1.701915246,2.284212198,5.360282701,7.252654353,5.796173685,,8.720014624,7.906683768,6.096844757,2.947836002,2.947836002,,,,,,
5aa1f298-ee2a-4fc1-b071-aee4736b6f77,8.302247692,5.335248703,6.24580355,4.353162618,5.240588751,6.072529635,5.719194627,8.825919447,5.11270383,7.037275183,,8.302247692,5.335248703,5.335248703,4.353162618,4.353162618,,,,,,
f0c08f5f-536c-4c65-a46a-77db79834d8d,11.10700481,6.222909492,10.07005151,5.90469102,7.866015614,7.2670366,13.24671136,11.41907562,6.251235803,10.24898208,,11.10700481,6.222909492,6.222909492,5.90469102,5.90469102,,,,,,
49413ece-7232-424a-a844-50b9a2283fef,10.81369901,16.92098428,3.539767436,12.21036812,5.371877272,16.32197677,3.739777223,15.58071668,5.739260405,8.368716899,,10.81369901,10.81369901,3.539767436,3.539767436,3.539767436,,,,,,
e3fa3eaa-8180-4c5c-b9ce-54b34e502ec6,10.42295715,4.363275571,9.924061456,9.517031665,15.97840499,6.691280019,5.895292139,6.223888413,1.797947312,7.336947093,,10.42295715,4.363275571,4.363275571,4.363275571,4.363275571,,,,,,
16bda89a-adc8-494f-a963-be33a267dfe9,7.032573559,4.31029835,9.69966166,6.838657499,5.549927597,7.83546152,4.062278269,5.894285587,4.554893135,3.448448568,,7.032573559,4.31029835,4.31029835,4.31029835,4.31029835,,,,,,
3dba5b01-f138-44a5-aa45-2f97f5186f7e,5.041461456,2.23306564,8.623223474,10.11783474,5.476083596,5.130097967,8.947279048,6.922073843,9.353042764,7.165607685,,5.041461456,2.23306564,2.23306564,2.23306564,2.23306564,,,,,,
443e4203-716e-41aa-9bd3-91ab8299eb10,2.40167903,1.526688615,14.77681192,8.857339305,10.29902127,5.347630623,7.323408752,15.16966718,4.315020433,8.506918674,,2.40167903,1.526688615,1.526688615,1.526688615,1.526688615,,,,,,
42779f3b-b98a-4a5f-bb88-7b676aadb912,16.22638525,15.60187444,8.195231488,9.39555593,11.67196449,7.040737266,10.13845203,5.991232393,5.039271122,3.975135798,,16.22638525,15.60187444,8.195231488,8.195231488,8.195231488,,,,,,
7295a7ff-5fa7-4d6a-aaa8-f3fcce903438,14.48584094,25.99091602,7.562992468,7.856402185,19.94435805,15.21559963,11.22378579,13.46934154,10.16525031,15.18701718,,14.48584094,14.48584094,7.562992468,7.562992468,7.562992468,,,,,,
7959b166-c7f5-4e1c-adb5-48485c280237,19.40068247,14.87630121,19.04967201,7.683387253,22.73799204,18.44625687,20.49155518,15.59057195,32.56848295,22.62405063,,19.40068247,14.87630121,14.87630121,7.683387253,7.683387253,,,,,,
fea3ef0f-0531-46b2-bf7c-3d123bb81ff1,16.29964205,11.57811941,5.062136105,11.32776892,11.30050272,10.22213489,9.973938874,17.12930937,13.16530492,20.96011791,,16.29964205,11.57811941,5.062136105,5.062136105,5.062136105,,,,,,
59c3f70d-af77-48ae-86ab-0bb2805ce0ca,5.984441591,5.877102548,9.321179399,8.584003822,10.62465169,11.55136578,4.151042848,12.94014116,6.901109462,5.284717116,,5.984441591,5.877102548,5.877102548,5.877102548,5.877102548,,,,,,
b45f8015-f4cd-48df-a0e6-82bca7595178,11.08996514,10.76823677,6.160416327,6.640625057,6.843819267,11.87065361,7.952838661,1.902745063,8.708952783,4.927339365,,11.08996514,10.76823677,6.160416327,6.160416327,6.160416327,,,,,,
530d1504-a6c4-4c6f-b329-b648785b46d8,6.001352452,9.780914921,16.47810782,16.70345385,22.47869016,12.03841682,11.2141381,21.57831942,12.24842568,10.76342364,,6.001352452,6.001352452,6.001352452,6.001352452,6.001352452,,,,,,
21debe70-8877-436a-b87f-32b74de714c1,10.91330493,7.037912596,10.79320814,19.37170723,8.67018673,11.85732417,12.64221461,7.955170481,5.1180277,4.875618343,,10.91330493,7.037912596,7.037912596,7.037912596,7.037912596,,,,,,
7577ba0f-25ac-459c-8264-57533f331698,19.16259996,3.268816811,9.006051795,7.362897252,6.259513523,2.886278765,15.44116875,5.285397123,8.330827727,18.46478271,,19.16259996,3.268816811,3.268816811,3.268816811,3.268816811,,,,,,
a653eeac-f390-4f5c-9529-5e1df08b0160,7.860429564,13.412994,6.089987168,21.94005484,4.203191803,15.93913489,9.68661824,14.0502705,11.7571779,13.18972717,,7.860429564,7.860429564,6.089987168,6.089987168,4.203191803,,,,,,
5f1a82fe-3725-497b-9bed-ebc862c4c1f2,14.84130696,4.426978531,12.70756041,5.055393391,13.6334604,11.49404493,5.036004163,3.062702951,4.959057306,15.15067687,,14.84130696,4.426978531,4.426978531,4.426978531,4.426978531,,,,,,
b09165a0-ee25-46b2-bb66-cbb78b12d916,11.34763932,4.774261308,6.739984816,2.251773179,9.183410136,8.515864699,11.74874462,8.645782655,6.024215279,7.012436388,,11.34763932,4.774261308,4.774261308,2.251773179,2.251773179,,,,,,
1f529105-854b-4c74-aed2-cb97b990e5e3,13.47231138,8.03197098,18.72450545,10.92835707,11.16982164,13.05901941,9.220746832,21.73707488,15.9070381,13.93511416,,13.47231138,8.03197098,8.03197098,8.03197098,8.03197098,,,,,,
570bac18-6d31-448f-9f99-90a79ed15feb,3.343810676,5.086339555,9.33536361,6.762054316,6.799298221,4.940918259,3.5208015,10.30840244,4.484640226,8.449554079,,3.343810676,3.343810676,3.343810676,3.343810676,3.343810676,,,,,,
41667ef1-c084-4253-8c34-82adda0e24f8,2.203738797,9.972559991,16.46982853,7.449462097,19.53259054,21.51055356,8.322698203,17.83786438,20.67173336,8.593297039,,2.203738797,2.203738797,2.203738797,2.203738797,2.203738797,,,,,,
c0505959-0912-4936-a981-9e5e42b6c1fa,6.987632503,10.13292848,7.657219255,7.729881239,20.16911802,5.870701121,18.17341654,4.023040718,7.309594241,22.29057453,,6.987632503,6.987632503,6.987632503,6.987632503,6.987632503,,,,,,
53dbb781-da19-4717-a90a-1b12a2c2c127,4.393404121,10.61307005,14.74049866,17.14126197,17.75716366,9.956812455,4.620332052,7.710699616,16.59854873,6.859990263,,4.393404121,4.393404121,4.393404121,4.393404121,4.393404121,,,,,,
8d373cd3-359b-4617-ae49-86275ae14da4,6.650982225,8.882210938,16.5425973,9.788115412,3.358336401,15.04027754,3.557206028,16.36377774,7.549312806,17.10196625,,6.650982225,6.650982225,6.650982225,6.650982225,3.358336401,,,,,,
f1f0c07e-0ad8-468d-b1f7-b2eee10fe770,9.449610701,6.055582263,4.747406388,7.198292626,16.89821077,6.510567948,6.844757661,2.176826657,4.703204856,3.383453348,,9.449610701,6.055582263,4.747406388,4.747406388,4.747406388,,,,,,
77e59bf9-e27f-42f7-b805-7cef48b2bd58,12.88417658,6.474206155,19.4239598,9.010340292,18.97252432,13.0795214,9.207519262,18.68540479,18.30687967,10.91260368,,12.88417658,6.474206155,6.474206155,6.474206155,6.474206155,,,,,,
ba010b6d-d947-4d17-bafc-521bf103d2d8,15.55365908,10.88056208,15.30641318,21.73349255,15.8556868,10.24913001,5.956412647,17.82305964,20.95502879,13.32033248,,15.55365908,10.88056208,10.88056208,10.88056208,10.88056208,,,,,,
04fab51d-47b0-4b8e-a9a9-3ae55a09de91,14.09341045,6.547603725,4.674806081,7.527168533,7.85037915,10.58565063,4.756163541,7.115283537,4.512691765,9.162126356,,14.09341045,6.547603725,4.674806081,4.674806081,4.674806081,,,,,,
39d42914-3448-42b5-b40e-d3bbdc10f4f8,3.400134572,12.44514856,11.97231,6.096931542,10.95350351,10.19132285,10.14640087,3.794568836,9.138324054,10.32338071,,3.400134572,3.400134572,3.400134572,3.400134572,3.400134572,,,,,,
5bb7998b-aa44-427d-a7be-11dd136ecdea,4.628340637,10.27235434,5.882183437,4.15141537,17.34872635,6.279051425,8.263787148,5.38314662,15.31271687,6.416205978,,4.628340637,4.628340637,4.628340637,4.15141537,4.15141537,,,,,,
bc3b0bcb-db77-40ac-be4f-4fd6c546a1f9,6.775287187,7.041602665,14.33169877,6.76161985,3.03227608,8.116329248,9.744553879,11.02397231,7.248131654,8.965363387,,6.775287187,6.775287187,6.775287187,6.76161985,3.03227608,,,,,,
9763ce3b-f092-4e69-a644-20c8bd6acc2e,3.344301695,6.343938081,8.942840882,11.72691337,10.40247303,9.426439833,6.044437645,3.197416732,3.506245951,9.584039045,,3.344301695,3.344301695,3.344301695,3.344301695,3.344301695,,,,,,
22d286e1-db28-497b-aea2-0f464734bb7c,4.177622534,7.989605442,15.53819347,6.918501999,8.790034862,3.214583663,6.160049223,2.753931247,3.717300015,1.760916042,,4.177622534,4.177622534,4.177622534,4.177622534,4.177622534,,,,,,
8a201b39-a6f0-4836-9445-d4058907b32a,8.858672825,8.964122013,8.372199867,11.98676113,11.06407077,4.043490622,6.014794529,7.024871686,5.090900019,8.807662648,,8.858672825,8.858672825,8.372199867,8.372199867,8.372199867,,,,,,
49ca9416-3afe-48ed-86b7-b59abc714fc0,6.385986531,8.496254396,5.814078036,8.124567248,10.38216621,7.163862934,13.64805422,13.2888079,16.19757984,2.957640353,,6.385986531,6.385986531,5.814078036,5.814078036,5.814078036,,,,,,
32e4d8ca-a875-490f-9e1a-ffbc76119e2c,18.1240757,4.20734791,7.372329193,4.620624017,8.247939945,3.785574914,22.6464095,4.725213257,21.90500319,10.533873,,18.1240757,4.20734791,4.20734791,4.20734791,4.20734791,,,,,,
bda442a2-0fca-4934-8663-b00ea791820b,5.956007696,5.447504428,9.155592694,5.333990045,10.60787079,8.424867561,8.954515551,6.697763246,11.12058768,5.093458551,,5.956007696,5.447504428,5.447504428,5.333990045,5.333990045,,,,,,
f6a0cafd-3d57-4555-98b8-17ac78e7e219,7.689788734,19.60584236,18.83563025,8.602141361,12.1424333,15.00285175,7.910581328,6.629998741,12.75443195,8.211543463,,7.689788734,7.689788734,7.689788734,7.689788734,7.689788734,,,,,,
1198c173-dc64-4976-b4fa-1e6701187343,2.905540074,6.923457582,8.176396136,10.0258631,7.233458726,7.158540417,3.393583806,7.855806273,6.930336779,5.637643493,,2.905540074,2.905540074,2.905540074,2.905540074,2.905540074,,,,,,
d4d3c010-f6e1-4ccc-8fcd-98008b2f84df,11.95521219,9.996310334,8.28142775,13.03227327,10.086318,9.245867657,6.73613794,7.433280568,10.18049692,7.739573711,,11.95521219,9.996310334,8.28142775,8.28142775,8.28142775,,,,,,
3ea38f58-942e-4350-a973-8cab9d30b340,18.09446409,6.101944559,12.83978522,12.0643472,12.78153335,5.659613451,6.648062247,23.57439845,19.57120257,12.16444154,,18.09446409,6.101944559,6.101944559,6.101944559,6.101944559,,,,,,
f47e9c7d-45a3-4898-ba45-40f2c15fe883,5.902176752,9.060173947,15.92365871,13.76009358,13.40074239,6.321862803,6.026136941,8.982984422,4.526633709,8.444411075,,5.902176752,5.902176752,5.902176752,5.902176752,5.902176752,,,,,,
493a1d81-591e-4e2e-afa5-3ac6a3af7dee,8.914790661,9.168530458,10.5048503,10.925987,3.330151461,4.569885993,8.623958441,8.654036683,7.81297934,6.426157598,,8.914790661,8.914790661,8.914790661,8.914790661,3.330151461,,,,,,
62d963d1-04af-4ac4-bf8d-5e9659161212,10.74648382,18.63571723,9.022196806,12.65583866,17.19256586,11.87941105,23.54989114,22.92779945,14.58321013,23.69265037,,10.74648382,10.74648382,9.022196806,9.022196806,9.022196806,,,,,,
3aea558a-caa2-4f89-9431-a59a22778aac,14.58934373,10.57847146,10.36627648,9.853051478,6.434320114,6.93063918,15.90467009,6.798116179,8.317097199,10.26561762,,14.58934373,10.57847146,10.36627648,9.853051478,6.434320114,,,,,,
b876f2e9-76ce-4fde-8845-f71daf541a9c,8.825231338,11.16143844,8.317838141,9.477584937,14.0795464,21.4078792,12.71538614,16.63433121,16.68472731,15.59028913,,8.825231338,8.825231338,8.317838141,8.317838141,8.317838141,,,,,,
7f2c8d5c-4778-4523-a4c6-d2f5ab5573e9,9.399028971,1.986871361,9.348619538,5.27402333,9.265697984,10.035103,10.89308231,6.215854298,5.748405745,14.59212781,,9.399028971,1.986871361,1.986871361,1.986871361,1.986871361,,,,,,
fd80f2ea-22a6-4074-a1c3-6fd3dd31e473,7.549611132,9.812247907,14.81385537,14.96710087,10.47823897,13.43278428,8.236506308,6.515549877,21.21341515,17.68313963,,7.549611132,7.549611132,7.549611132,7.549611132,7.549611132,,,,,,
bdfc046b-7dcf-4cbc-8b30-a6e4ac4d2850,20.39715847,8.259271505,14.58257944,14.96972665,12.31745149,14.64909112,15.18347789,15.25703592,8.389684667,21.7845764,,20.39715847,8.259271505,8.259271505,8.259271505,8.259271505,,,,,,
24b509c6-2b1b-402a-8d12-879b929ac938,2.93197532,2.981955807,5.114735793,2.555783663,6.458846408,11.13581758,7.948252221,4.941909246,6.261128739,6.697612882,,2.93197532,2.93197532,2.93197532,2.555783663,2.555783663,,,,,,
2bd5b9e2-e1d4-4f2f-88a7-2987b91e448a,4.255229739,8.336855974,7.470078399,11.30453915,6.580565387,8.667086792,9.344404552,5.478895609,5.101485814,11.01321833,,4.255229739,4.255229739,4.255229739,4.255229739,4.255229739,,,,,,
47536f73-2c4a-4a02-bd4a-a45dbb1e28ea,6.919305591,10.30536629,6.050994798,6.716034728,8.0790898,3.659634818,9.489162275,9.265204891,8.192959974,6.589551255,,6.919305591,6.919305591,6.050994798,6.050994798,6.050994798,,,,,,
5a049fe9-7889-4c77-afcf-74e949691d0d,4.711626546,6.167717932,9.521390566,4.784645959,11.81597922,4.508773582,4.65955597,7.070824647,13.81195004,5.657642585,,4.711626546,4.711626546,4.711626546,4.711626546,4.711626546,,,,,,
128c81ce-1ce6-4194-bee7-a63b7b3d6f68,12.16923566,16.59523693,5.105555968,14.96683297,10.30986272,8.225040619,14.05730101,14.68016589,14.4433639,15.65491594,,12.16923566,12.16923566,5.105555968,5.105555968,5.105555968,,,,,,
bcc5b7d9-087d-4261-8808-449f08768c9c,13.17885286,12.20126988,12.05260612,8.63279225,10.44373956,13.02136254,7.026227796,8.737870667,10.52389862,4.527904043,,13.17885286,12.20126988,12.05260612,8.63279225,8.63279225,,,,,,
d93e77f0-d6c2-428f-9455-76e7206ffdad,5.315876307,7.609851993,1.181017221,3.39196775,6.984828654,6.68649504,4.488678097,5.427474523,4.552412044,9.64229038,,5.315876307,5.315876307,1.181017221,1.181017221,1.181017221,,,,,,
e6f72f5a-2c4f-4df0-a071-f69d89b99403,5.051392826,9.493272994,3.814468814,5.770912145,3.396869881,9.663908216,7.310381731,11.56232792,17.66482007,5.448282046,,5.051392826,5.051392826,3.814468814,3.814468814,3.396869881,,,,,,
99f6db2d-c41f-4df8-9b43-10bb30791e52,1.120422591,11.3436354,2.50796558,6.314660996,10.26424327,15.1863674,8.360941533,4.6909024,11.19754553,11.00901601,,1.120422591,1.120422591,1.120422591,1.120422591,1.120422591,,,,,,
29ad82a5-5979-4b6c-a126-bbb18f78b44e,4.676491651,13.63125075,8.65382084,11.0001524,13.94885929,9.360845239,9.270345439,10.00108816,6.958686556,5.913047072,,4.676491651,4.676491651,4.676491651,4.676491651,4.676491651,,,,,,
1b2f6792-a175-439b-ae3d-2321c1c605f6,10.10971134,11.57526249,5.143690349,5.833511442,6.684113813,15.48056426,8.465370942,7.344804893,6.526201052,15.49133704,,10.10971134,10.10971134,5.143690349,5.143690349,5.143690349,,,,,,
e805390f-cdf2-42d9-b6c5-413bee8d4814,4.434182463,14.72335731,10.05391559,8.122508479,9.164882465,5.15485451,17.31883736,5.251733538,11.48137101,12.35146706,,4.434182463,4.434182463,4.434182463,4.434182463,4.434182463,,,,,,
b6f36020-ed08-402f-9682-3ef592c2fc62,13.57882823,4.573835384,12.65332077,9.068480264,15.84201107,8.434781786,15.61302393,10.87879304,4.544048571,11.79091873,,13.57882823,4.573835384,4.573835384,4.573835384,4.573835384,,,,,,
c3d0a0cc-bb6c-462e-ab84-6e3263ad2109,18.16719328,17.52764152,6.256201598,17.8936091,17.22832713,14.62018328,12.63842242,19.17897973,7.692062491,8.868641449,,18.16719328,17.52764152,6.256201598,6.256201598,6.256201598,,,,,,
a43e582f-8a43-4857-97cf-a104fa0447bc,5.472613219,4.655488624,7.929184966,2.935626875,6.099976398,3.132895756,10.28359643,4.539122851,3.843048813,4.797058953,,5.472613219,4.655488624,4.655488624,2.935626875,2.935626875,,,,,,
8236e034-25c2-4417-ad91-fe1f7528cc7f,9.684438309,5.139963022,2.529931963,3.448305839,9.421650754,3.742710628,4.183226465,11.27564341,14.06039028,5.966157546,,9.684438309,5.139963022,2.529931963,2.529931963,2.529931963,,,,,,
e0247b86-5a4f-4477-8a2a-8b9c38e16734,4.349975066,8.61359138,3.882688218,4.852973794,6.601952332,6.485606309,4.521743876,4.266745298,11.00630772,4.085928776,,4.349975066,4.349975066,3.882688218,3.882688218,3.882688218,,,,,,
0d6b894a-eedb-4a7e-9dd8-cdc6d93d369c,3.728197695,5.336654697,5.552634167,6.349115504,4.523039122,10.48290067,7.15558931,9.410852516,9.371491446,9.3871177,,3.728197695,3.728197695,3.728197695,3.728197695,3.728197695,,,,,,
df93cdba-605b-4f2f-97c2-6addb2606c17,7.365542496,9.012901706,6.25492367,1.688373456,9.474215983,5.586958731,8.934878807,2.514036405,10.00175395,5.956161602,,7.365542496,7.365542496,6.25492367,1.688373456,1.688373456,,,,,,
47b02bfe-b93d-44b4-b92c-8a491679a29e,18.33498327,24.26225046,17.99410635,7.550474363,18.29759519,9.31290452,23.5201626,13.41677413,15.57412983,22.78929201,,18.33498327,18.33498327,17.99410635,7.550474363,7.550474363,,,,,,
23dc3e06-8b43-43b3-9929-c2cb5619e173,1.796190961,7.803615572,9.950045687,5.237696717,8.03623518,10.29688818,8.207400834,2.423411659,7.79388467,15.97012095,,1.796190961,1.796190961,1.796190961,1.796190961,1.796190961,,,,,,
a2f706e0-19d5-4e34-a531-829d593e0e9c,5.091055387,5.299511298,5.79173328,7.332253492,3.419648607,5.846280343,10.30242177,8.909628187,5.535476234,7.767726833,,5.091055387,5.091055387,5.091055387,5.091055387,3.419648607,,,,,,
7d51d12a-ccd1-4d0b-aba8-93a30f4c1eb9,6.261509631,6.621982138,7.740847583,6.526022737,15.58520759,6.830531788,7.900145535,9.673931568,3.005826007,6.888489363,,6.261509631,6.261509631,6.261509631,6.261509631,6.261509631,,,,,,
f1195226-ea97-46cb-b5d5-b93c4ec32c54,13.41101881,5.974107652,5.167839306,10.62271585,7.639889462,9.549825589,5.28620656,5.010079469,8.125193357,4.367477609,,13.41101881,5.974107652,5.167839306,5.167839306,5.167839306,,,,,,
d8c36be2-d3c3-4ec5-aabb-ff77edcf8801,7.334999223,7.578873904,4.544625823,3.352908221,16.04595466,11.62150366,10.55841044,9.922532505,3.450838278,7.437838498,,7.334999223,7.334999223,4.544625823,3.352908221,3.352908221,,,,,,
3f6f825f-a6ef-4fa1-8a78-51ab9d7d794c,7.013737894,7.653458198,13.87222984,6.931860696,1.784536462,6.680399279,10.86905251,7.927787819,13.1632109,8.743371797,,7.013737894,7.013737894,7.013737894,6.931860696,1.784536462,,,,,,
2591ff05-7c2b-4c58-9143-bf893d742e03,8.988187626,8.05847436,10.58870563,9.367055518,19.5775631,10.49169377,5.403111278,6.306646443,11.369516,10.26673662,,8.988187626,8.05847436,8.05847436,8.05847436,8.05847436,,,,,,
78c4f4c7-1f6a-439c-b898-4eeeba4ae53a,11.13701717,19.8271784,9.870229687,5.309371586,16.62362298,8.773489624,8.066610223,11.43050239,19.93073754,6.553142679,,11.13701717,11.13701717,9.870229687,5.309371586,5.309371586,,,,,,
e464ab3f-1720-45c7-9481-8b1314ef363d,11.93000744,11.87730532,7.16068248,9.381964968,20.08498024,5.32509501,9.673363945,18.69916131,5.999250579,12.76460745,,11.93000744,11.87730532,7.16068248,7.16068248,7.16068248,,,,,,
fbf4e365-523f-42c1-8fa7-6c863f875f0c,6.681078443,7.274360678,7.31615208,9.446811236,2.158207758,17.16417717,14.98648498,5.464809739,15.87735778,1.916786617,,6.681078443,6.681078443,6.681078443,6.681078443,2.158207758,,,,,,
ec83faec-3413-4c5b-9d92-ecb15dd3e388,10.09129674,10.23568982,11.53621173,4.025803904,9.019476867,5.196353471,11.91925108,21.6779559,16.36849991,18.54562263,,10.09129674,10.09129674,10.09129674,4.025803904,4.025803904,,,,,,
ba8bca55-69db-40fd-b4a6-5690f53c6b5d,23.7233065,12.54499333,9.538556774,13.27001029,22.86343488,8.986238504,17.14615344,8.851686008,17.54039759,15.64159761,,23.7233065,12.54499333,9.538556774,9.538556774,9.538556774,,,,,,
a86f8c5d-0a3b-47f0-b568-e1c5a0dbfefe,7.0795507,18.84574195,5.264387849,5.761344551,4.795413738,8.876604208,15.70969634,4.042339816,3.621644728,14.43693152,,7.0795507,7.0795507,5.264387849,5.264387849,4.795413738,,,,,,
681dfa5a-d335-4013-b401-ec59541d4586,21.68796274,3.833735769,7.973367158,4.593820674,10.42541038,3.32603859,5.493630842,17.69188702,8.202097727,12.99999325,,21.68796274,3.833735769,3.833735769,3.833735769,3.833735769,,,,,,
b0314e54-86df-4c44-9324-a20350635b34,4.916324738,5.778451567,3.675836244,6.498433073,3.880500604,5.317390601,6.754794478,4.127889424,5.595855708,2.945264763,,4.916324738,4.916324738,3.675836244,3.675836244,3.675836244,,,,,,
1fb6610c-09c5-4d38-9aaa-5fa0cfcd536e,8.799279484,7.02414297,7.430602654,9.187734668,8.207675025,6.780279499,11.44536975,9.945985919,12.75592578,4.421304228,,8.799279484,7.02414297,7.02414297,7.02414297,7.02414297,,,,,,
462acf5b-eca8-4afc-b4bd-a8819902bef2,9.671503431,8.361082921,9.202783233,12.19595414,8.03598069,10.78286425,7.29210803,7.127704298,3.321281073,4.43397909,,9.671503431,8.361082921,8.361082921,8.361082921,8.03598069,,,,,,
819830e4-e320-4522-8c6f-921eae24a8b7,11.01688074,7.404412045,6.481692448,1.239734527,7.683742929,3.811597116,7.262696173,4.818838539,7.261582487,5.694433928,,11.01688074,7.404412045,6.481692448,1.239734527,1.239734527,,,,,,
9ade328a-30b4-47b5-b0ec-ecc2a320bdff,4.214857039,3.834803898,4.160957342,3.742884453,6.089451989,2.712661788,6.855192383,11.00406261,2.821016187,5.480657404,,4.214857039,3.834803898,3.834803898,3.742884453,3.742884453,,,,,,
264abdf8-6f02-401d-bbea-ad0979cfd9e1,5.61703834,5.618389667,6.033859411,4.62752262,9.203608471,12.17230569,3.536998378,7.052002008,8.651793654,7.069091313,,5.61703834,5.61703834,5.61703834,4.62752262,4.62752262,,,,,,
9a1a64a2-514d-4429-9e70-5dfe5475f8a8,5.545671244,4.426592275,7.15762608,6.956575894,2.388088189,9.979059346,3.834864185,15.48200041,4.718356023,5.575082344,,5.545671244,4.426592275,4.426592275,4.426592275,2.388088189,,,,,,
49007578-58a7-4b27-a202-f39e116acd77,11.49173422,17.00581228,4.693478503,5.897417972,9.779647485,5.161943782,10.83843591,17.67172506,11.243931,10.53453977,,11.49173422,11.49173422,4.693478503,4.693478503,4.693478503,,,,,,
dec2a07c-62bd-436d-8af2-b8949a45e7dc,2.015155446,8.555966328,7.170986672,6.373755808,7.528918093,2.677759896,13.9030905,10.75992945,10.22074255,11.10716679,,2.015155446,2.015155446,2.015155446,2.015155446,2.015155446,,,,,,
d3eeeed7-3673-4ffe-9edf-171e57f411f4,10.10299706,10.26370614,6.362698446,7.721608416,12.26452056,18.45632482,4.380556503,17.66981047,9.665512517,5.45900607,,10.10299706,10.10299706,6.362698446,6.362698446,6.362698446,,,,,,
e8c30ca2-f034-497f-ae04-46089230de5b,23.47291037,12.27219588,22.60009742,8.410591161,13.0492046,8.155075402,16.90912609,17.30645631,22.37939761,7.046740953,,23.47291037,12.27219588,12.27219588,8.410591161,8.410591161,,,,,,
64785851-c1d1-4932-9367-29b502e0394c,10.53486007,15.58615898,16.27336656,8.974981654,17.23002274,13.90752091,9.607132167,15.92650974,18.85343599,6.218439265,,10.53486007,10.53486007,10.53486007,8.974981654,8.974981654,,,,,,
538a0e9d-5a15-4b20-a5bf-bab45afa1aaa,21.93476873,8.212960066,3.632012323,3.739635314,10.60319914,4.478673691,17.96462857,5.638343141,6.561037824,9.272960205,,21.93476873,8.212960066,3.632012323,3.632012323,3.632012323,,,,,,
61eb9778-5ebe-4e20-bd23-6029475dcb78,15.06554059,10.69633056,14.70929083,15.06088206,8.114508845,7.653221083,26.10029886,10.04554185,17.88453515,7.125767186,,15.06554059,10.69633056,10.69633056,10.69633056,8.114508845,,,,,,
13c905c9-acf8-4ffa-b90c-cf10261942bb,17.53785839,11.69954125,16.16401802,10.55087698,9.697574538,21.76801148,21.15399784,10.61640059,19.19190495,8.513001748,,17.53785839,11.69954125,11.69954125,10.55087698,9.697574538,,,,,,
f65bb902-d4ea-4b32-9fd4-15a44c2580a5,6.624914189,13.59968337,11.16384204,13.92729321,19.40215901,13.59327335,8.576728789,7.266420415,13.56738388,13.31860112,,6.624914189,6.624914189,6.624914189,6.624914189,6.624914189,,,,,,
b36d7d83-dde3-4713-9e0c-7c06f6f21349,20.69844378,9.052611104,3.87521516,10.22915993,9.890642128,9.408665801,20.0229463,4.848654655,6.818854253,11.05951146,,20.69844378,9.052611104,3.87521516,3.87521516,3.87521516,,,,,,
c9e97627-32e3-46ed-b215-949dbb40272c,21.45966889,16.10269521,15.87985789,16.14782857,8.483121474,13.5899151,15.9644892,26.94407355,15.92532589,8.927587358,,21.45966889,16.10269521,15.87985789,15.87985789,8.483121474,,,,,,
