305204dc-1979-4278-ad9f-ac3972174b62,3.187196652034393,27.571864320181728,8.241744682113586,28.21430568939677,30.36457738398568,20.503806270764173,32.302369631736,32.565934148746585,20.62149066347003,28.644055430386967
8aef1565-520d-4184-bd30-737930f48d9e,13.242145202280703,17.328811841962906,12.805483388046984,28.086310498316998,23.0060575648328,8.072871695353538,29.10681638441572,29.90564014872671,13.455693627232993,17.278504344278666
0371009d-2238-4a75-9a0c-3e0c06daf0c0,14.466574717103297,25.25586067475635,4.811404937654758,13.096273007155261,27.720485760362646,29.825458074954327,29.401299064722483,9.534208249725408,32.59353629060542,24.927182951122482
fd76eb43-d7a0-4c17-86eb-4bd1582318e6,29.721338262499135,18.460776864666013,12.047161891599812,10.783412677434438,27.27519919431943,12.032029111559524,22.761315553547522,11.139151657167096,5.2890501388863775,28.679623157447235
74d7906f-e090-4a7c-ac17-5c1a207b69ed,26.49599675719212,27.492955778827245,26.42927187865267,25.976799828224443,5.008854795637732,22.958462748041267,26.405083745776334,25.546344055938146,28.88862695514939,16.83734859269712
3f0ccecb-6966-40b9-bb7a-95235dd75ab4,10.607314916970552,15.531992652155134,15.692701529896741,7.346199546938822,10.504583673897125,16.703759380596683,14.43505302345061,17.10277521645967,16.505979208663966,15.693725400266962
31795405-e8e8-41fb-b62e-4731be706902,18.18615183317839,21.808941653095317,21.077453434651243,5.618173218010826,20.774678142552236,29.558409165049852,19.0631475067336,22.52894250024993,16.347805999341226,16.62414801258208
990cc4e7-f5cd-4557-bc17-e2d33be489de,21.181223314559766,20.074069030366147,20.443307768287696,5.47262847744998,44.553927003850326,31.295050244540096,19.364293283285736,28.893776640717814,21.143426651479746,43.497575755816705
32909cde-fd2e-4160-8883-0330f4f7b4ed,23.163114775623626,21.020137940174052,22.519424075924356,3.895966738107541,16.839036763826833,23.084307176681488,10.926538254755709,10.8194626547731,30.26460553205695,30.13831423390363
89e59956-bf7c-4f42-ac55-930fb09ba590,31.1197524683033,28.19774186429084,28.08549134744865,22.088416477762596,31.01672378639613,28.396906558434384,14.855285574617948,33.3547839724231,31.947212494683612,11.011907824491585
