16ebe128-f02d-403e-9591-e76b86d8c271,1.751191072,,
9531cd31-74c9-475f-a6ae-191e5abc1b16,3.684477352,,
951f90dd-ddb9-4981-9bfd-c142a27ef697,1.727767297,,
e4e9f10f-f5dc-4615-97ac-41692a4de8d5,3.844600972,,
4f7bf674-6f9a-4635-bb6d-afdd9ca3ff46,2.514108547,,
278823e5-b191-42eb-bcca-1054c8b8a3b1,17.47404947,,
b298b048-e262-4620-99f9-ba7673293279,7.279881545,,
01d742e2-a5d9-48ee-9c40-e1bc6abeda6c,13.16245176,,
9ce5e32c-c869-4d4b-abfd-6b72a89e5a37,5.366495979,,
9b93e54b-cabc-43d5-8a21-0d4f4c70e046,11.59768286,,
d82edddc-0b01-4f15-8443-b4f7b283ddf1,4.759291284,,
a1b2003e-9df9-4081-b3e2-8617e7d98198,2.331833432,,
85c61d9d-0bf6-4c59-952a-4328a809a274,6.099849899,,
7a51397e-590c-4a79-a28c-2b17548859df,5.29740544,,
5aca7774-e020-4468-8e15-f8b2a66ecf16,10.18622819,,
9781a44d-50e8-46b2-9c9e-2a5fb731f02d,13.32376142,,
95a373ae-714b-4fec-9f36-38b259c8ddb7,13.37655921,,
68e83f9f-41a7-460f-ada6-27a151c7ab50,19.72290459,,
8f3fbff2-c6f0-406d-9566-e0351541436e,22.47991285,,
92b3cc6e-b574-43d9-8f02-d6db1239857f,15.34182796,,
8a31077f-275f-4b87-b0ce-35f3949d320e,20.40678136,,
196ad221-44a1-4049-b891-0f7a7e81b1aa,40.28515226,,
0b46fe5f-27ae-4dcb-ae31-11b0e2437afd,11.85213518,,
807520e5-3d2f-4950-9048-eb48fcd03a58,13.15995311,,
d71c16a1-c260-4f38-b503-4f7fe208abf2,33.61488352,,
2941e82a-8b93-4646-becf-554413119359,44.49746136,,
11adacb5-c903-4ac4-a380-bad2ae2e2cfe,23.06216357,,
c8c561d1-0fa8-4f2b-9243-7ff4294ac71b,24.04147821,,
54e0fe5d-1beb-4ea9-a33d-25a8a8393a66,32.86797824,,
fb2b7c53-9841-47d9-ab6e-e2919c05a250,38.51432585,,
e8dd0bc1-1ad8-4971-b769-2af65fb5f6aa,5.709964619,,
872ab3ae-bcdf-4182-9bc2-3d824792c5b2,42.51935486,,
38336eb4-c88d-4742-b913-5ec03d80c1ea,24.8037905,,
4bfc2a2b-5df6-40db-850b-0b7a27c827ef,21.53667397,,
a02e8fc7-d8f3-4de3-a668-338860257b8d,3.353078804,,
8c6e59a6-779c-4317-897f-2b5d805af3b5,7.615620732,,
cbf18808-b0c5-48c8-9f42-4f56ee974e0c,6.206420495,,
8a374656-8f46-42cc-9042-39223466da45,4.706685154,,
30358e49-29b6-4d2b-89ed-d9001f85e7a2,8.750402293,,
6d5d66f6-bfab-4f95-91e0-ccc047124e85,15.96079626,,
e72d698e-28b6-4ea9-a8c3-aa7dedee8e54,11.11090615,,
f100358c-e415-4c3c-b9aa-d910f3b11bff,9.689967887,,
0edc229c-1f78-45de-9f1a-65f0217ecdb6,4.657988933,,
79c3c36e-5c92-421c-bcec-6fccbc21024a,8.546239124,,
17382a0d-a196-479f-8144-ccdcd836fedc,45.09419863,,
063cd75b-d893-4acc-a797-c28f89090d04,6.664521144,,
6bb95795-7a94-46a0-8389-276bb4d8ebf5,4.804552786,,
ddffdd7d-9070-4035-a390-b4355a19406a,15.7444211,,
b7125cf3-3f46-4a07-a765-f67794a7eefa,75.40096952,,
a7d7e65f-f93d-4e44-90a3-d73a498cf10d,28.15327337,,
417b83f9-717d-4e0a-a9ec-827af16c704d,39.97102837,,
05d33ae6-409e-45f6-acc9-c94cc7912c14,1.915067496,,
12031e8a-46fa-464f-a062-fb9766a581eb,9.246062881,,
352e4e05-a19d-4a38-a99a-29cc194fb53f,4.339814411,,
8684e022-885f-4465-8afb-fee897e0d3a6,76.24600465,,
9cc6c35a-a4df-49af-9b94-dfacf0759294,4.79632362,,
d0ba32ae-335c-412d-af8d-3926d5e6c531,105.9695041,,
654b371e-4421-4288-83d3-833c8b2f14d5,44.3660199,,
c9047996-f6e1-4328-a7cc-d0a1ff4cebea,22.2271612,,
cca2140f-748e-496d-bab5-7c717f41d467,12.37872299,,
4cd30082-d591-4391-a8da-97fac1589389,8.910681943,,
cf69ad9e-412d-4929-980f-29a79b0bbe26,1.696444195,,
dd22e469-077b-4098-9af9-bf15a7411d6a,2.926650268,,
7b73b35c-c351-479d-9b8c-357adffe92b9,9.525980999,,
43b018e4-6cb9-479c-9b52-8c9e94a065ed,15.72147138,,
8a1ec5fa-ea2b-4639-a7fc-75d0efc57f74,6.440925501,,
090ac2ce-e713-4820-bcae-4745623c405e,89.88380033,,
401cb80e-9999-4916-ac85-8e6ed980731e,4.172669693,,
cfee25d5-24ad-4387-852b-3df4a4868454,10.29400144,,
722ca19f-e3be-4aee-8d06-d8dc72711b2e,102.9109247,,
558b2e67-43c1-431b-939b-69fe3f4877d0,2.393970186,,
0212f5f6-9e84-46ef-98a6-5481bab610c8,8.930135457,,
a45b7409-652a-4957-8a8d-958c784f5b90,89.33906064,,
991a36ac-c481-4557-b4fb-9f4353fad66f,1.675810662,,
e91b97fe-0260-43f4-ae45-4d3a2a692ef7,96.79569705,,
63bcec5e-6ade-4529-8ba4-435754eb8cc6,1.879843805,,
a3b2137a-984e-4e96-a00a-3f56f1a43a4b,105.1645993,,
cb4c029b-2c5b-457d-89ed-41746fd1601f,121.322408,,
aff86efb-bb80-4d8a-ad48-dc5d96fb5179,2.205243701,,
5d87e2ff-23d9-43d6-a7b5-c7a9c9d16c74,1.323414123,,
92c9389a-e9f9-4bc8-9741-ca911e3e7998,112.6561645,,
d08b860b-62b0-49ba-9762-b253f1b51ee0,114.3233612,,
0f6c651c-34e1-4133-8aaf-35c6fc841925,15.91132259,,
c91c2815-e7b5-4b7d-8d49-3667714427a3,119.5815713,,
5817aecb-7f0d-4766-86ad-1855c0e53934,23.1598522,,
b46460d9-df17-4bb2-a5cf-bdf6c7e6bd26,37.02104866,,
598c1584-c753-4eef-9d92-d558d214de9c,23.04184399,,
e532239c-a842-4f32-8b68-93e03799e367,57.51598462,,
c6444b40-cbad-4278-b75f-d5b469989496,62.46564584,,
3b9696a5-7768-4eab-9954-8b51e21d3501,12.49121779,,
24fceb84-e0d4-4e0c-ba96-612b69903fe0,9.675342531,,
b622db73-3377-42a9-8056-8925dc57a246,48.48536683,,
b7ec2072-2b82-4f76-a16b-033e477e2c19,105.1833601,,
c48e5227-4b58-47ca-929e-90587425d77f,103.2506538,,
ebe2ee0c-ff36-42a2-b758-87be6b06fed5,91.4310696,,
b7930d91-bfa7-48dd-a9e1-149804c2a9e3,62.11393207,,
c97eb8cb-5bf9-4349-939b-cab05dcc1fed,56.6588997,,
69aef575-6881-40fd-a135-6e52e13f7a4a,6.946062878,,
1588c805-449e-4859-898c-0397b0f987ec,38.17422017,,
2e9384a2-3d92-4e20-9679-d6ee7b53d79b,17.69919505,,
424932d8-aad8-40f8-ab21-f1affe0ed8c4,26.22884381,,
b6eb6e90-b767-4a3c-a66a-c2c68c7c04ed,13.21148131,,
e627254b-e129-407b-8400-a6a26c0d49d9,2.412860191,,
9cf43833-5bcd-4754-a002-ca139b58c800,58.24176098,,
259a18fb-ffba-4d09-8381-8780ee29ec32,47.41469607,,
65fff9f2-3dc8-424f-9801-605f6764f8dc,5.865440267,,
35c4c708-66e9-4b78-84b8-2db70d4828e3,18.39191501,,
3e73860b-2f6d-47a4-ba44-fb20006ef38d,4.570844278,,
f0913316-6e40-4e4f-a383-a48fd1d232ed,39.0077231,,
8eaf1620-705f-48e5-8a57-ce9fdc86dfe0,37.32391342,,
d8107bfb-56ff-4443-8099-8f5db80e79d6,2.453640681,,
36f12bec-702d-4328-bdae-a820e774410a,75.427711,,
b19d0e10-2e8b-43a1-8cbe-bb5ea298ee00,31.49787422,,
28be1257-79b6-4f4b-8392-de43ba53790e,119.2844784,,
170c7736-98cd-4f2c-b2a5-ff9b0b35dae1,115.04547,,
482438ea-e116-4664-b53b-b0f93f6e4c08,8.812526602,,
6872371b-d285-4825-853e-9d75cee29760,11.5662371,,
2780b4ea-d1d2-4b49-ad7b-df4a06dfb29d,31.04378218,,
ed0d5601-02c9-40b5-89ab-e6589e97fa2a,43.80808594,,
b495b3d7-ad60-4e4e-81e5-e9846e7da31b,79.35842408,,
cc89f146-bff2-4acf-a095-39df0de204eb,8.172687383,,
32cbfbfe-5a6f-4e08-b755-9ebe5d26fe71,25.8873454,,
931c1e9f-3698-4a8c-b3b2-b6dab2f70558,53.17254781,,
d19cd429-fdab-49d8-9ab6-e783243ccf6e,24.77083711,,
46b32238-bef1-4883-baa0-aa15e337df58,26.44678999,,
c533ac49-c98f-44de-ad0a-ccdedf471cda,6.401992509,,
891d93f0-636a-418c-b010-1a7394554f2f,16.74101696,,
a3a0b509-4dc3-4060-8496-9b622a078009,76.30295144,,
80f40612-294e-41ca-9301-85372cb7bef5,63.16556396,,
75c88afb-6a76-46ea-8b5d-10de961b649e,46.34518222,,
b0fad6fb-340f-41e5-8782-8656ef6502c2,8.532773404,,
4539c613-1421-4740-ba76-c6a7da705934,9.93750902,,
d920714b-2f25-4ef5-966a-efc4d070235f,29.98979319,,
4e35edcd-6d38-4360-9c45-7570085d26ef,48.41726822,,
575ad8f4-16ef-41a6-9aa2-f6f193e3e22c,42.84011241,,
9f59addb-6bcd-419c-8532-02c9bd23b6d9,17.73246654,,
9a1c6b69-69ba-47f3-9e3a-f829aae049f6,130.4870859,,
79e405da-312e-42a5-96d0-8be5de9f1e20,23.03366995,,
5116dfb7-0744-4ecd-9015-d61094366463,40.17429021,,
24993970-0880-4c64-9778-f4d06d4786cd,5.148635008,,
5cdc6547-3642-4ac2-b9f1-a1c256dc8451,33.35436313,,
8d954e0d-41f4-4c2f-8751-c895151db3a6,3.97689825,,
1a740bde-1e75-4dc1-941e-412f9d37a4a8,27.69392084,,
e06fac29-76f9-457a-a93c-f68f6e1b841d,9.014538347,,
cb20bd8a-67d6-469b-9a19-6f01740e0292,1.239759548,,
7f89f0dc-42fc-4837-afdb-8faa3b5057c9,33.23979212,,
3df095ff-4db5-4e92-861d-828d70d58871,115.5929642,,
28298577-e2fb-459f-ba9c-efed7696f6f2,36.31611948,,
6f529c7a-0576-4843-929e-2c11c86b9484,77.65631811,,
2f8fec09-3b67-4fa0-8602-7d4ce4cf99b3,82.75354482,,
bc1b9d49-b76b-47a8-92f3-633bdf69b0ca,28.34414486,,
d10a8806-d2e8-4169-9aa2-e73a47ac291b,6.888963471,,
e600be8b-495f-453d-acc7-740129e25216,95.24219632,,
8b57b5be-c59c-4afa-8164-f0d9f59fb506,5.361580524,,
f375def1-ce65-44a8-8bea-632d4a1d5fa2,17.73045511,,
25b04f23-7d71-4106-a06e-02bd4477147f,116.6983653,,
96b92ee1-0c5f-4976-974f-033cb5f1e77d,14.6320924,,
a485278e-21e9-4e1e-83bb-a73d4e670d0c,1.272420954,,
d1d18930-61cf-4d13-b50b-fa587c9a03c7,82.59003198,,
fbde613a-769e-49f1-9424-a86ca0de5727,7.148745621,,
a5868c22-e6a0-43db-ab79-ea0e96144c1f,6.307679532,,
3bdebce8-88e0-4886-9511-d0fa301b82e1,21.26156605,,
f6a110e0-22cf-45fd-a905-4dca2f1ea77f,109.4149468,,
b824d978-2622-4292-b3f8-b2ec91fe4bcc,5.502946984,,
a6bc5186-0366-4b6f-9631-54af5cb3145b,25.98781688,,
f7dd9406-dc87-4bc1-a93a-243928bab20d,7.083414318,,
7a9b8f6b-2947-4c2f-a09b-9a7b4da423af,1.828864187,,
cf07f1be-a1eb-451b-aba6-1a1cbca0224d,11.53156569,,
e6291565-7076-4730-b1c8-d6e7179d3810,28.02115224,,
3574694c-afe7-40a8-b8d7-1cd1d6fa15ff,7.6257215,,
fa29face-cbd8-4356-881a-1b59405ce641,30.49060147,,
75180099-f82b-44d1-a1ac-fe4e859602c2,19.67425188,,
750b8603-5e32-443c-b218-45516ab352b6,7.606651061,,
0517345a-7126-4fdc-b6b8-a3cc32078456,7.400908659,,
02f32336-3079-43cf-a969-49a93a9016b6,5.859237287,,
2655939c-f049-4d6b-a2a9-300247b56308,4.304185111,,
15004fc9-ff78-454c-b6c2-c8266c4b4fca,6.151204191,,
7c4505da-e203-4757-9186-ac9610913445,5.040517564,,
a9081d1b-9a4f-498b-bff0-bd15f27ebda5,23.87199097,,
83b9aac4-5d54-4bb9-b39d-ca3a904043aa,4.255357116,,
88707ee4-ddc7-4c0e-bc7a-f20e6d01a264,24.94517698,,
320fa58d-36c8-4152-81e2-81efc97c591d,15.41073329,,
2a65bcef-256c-4548-af70-00a6dc8dcccc,108.1775876,,
e8ff889c-fafc-49fe-8b24-4fba5b266921,24.78051377,,
eeb726fe-2028-4260-8543-37b7453e021b,4.320225748,,
ddf59be2-63b5-44f9-885c-deb63f360164,19.57932513,,
a27dd401-e53a-4059-8c44-35b05b0ba48a,2.203043881,,
