e2b6603c-52c7-4637-a92f-0188ae5102c4,1.735991783,
a7db5c1a-acc8-4051-ae0d-3e7ba8419b26,5.373603769,
51dcad17-1bc0-4e46-a528-f32ffa5decce,0.791625831,
a70e0303-c5f1-49a1-b297-ec2c2cb3ccf9,0.828828591,
d7acf1a7-688d-4e92-a42f-9d221e8b5469,6.439540282,
f98fd0eb-31d1-478e-a6f1-a780ada52181,2.933321142,
f4318260-58a8-497a-9fe8-5a63f738a31a,2.298522477,
c8e6a543-71f3-496d-b29c-c007a08a8bed,9.15252392,
155204ae-7229-46e8-8c97-321a8a20c460,5.50595254,
29e85787-2ea0-46c8-881b-b19754c22563,0.797711131,
cf01c66d-646e-485f-9ac1-78ac709bfe91,2.499477028,
7577f5f7-abbc-409b-8276-b571f26af8b2,8.137187717,
534d7435-db41-4708-be38-ae16874c0091,12.87522594,
eb864bee-d9d2-4885-9f49-36fd718ce55c,11.52172165,
22ec7744-82a4-4474-a71f-096226f7a27c,19.17326461,
2cdccecf-9d8e-4119-b108-3f505efe17d7,4.659772982,
a4892522-4c24-476c-ab70-2d7abc1088e2,2.932810122,
52b5c104-587d-4d63-b38a-f3fadfcb4701,9.940367641,
e3c07012-e6e5-4271-9cfe-3f008d795c5a,0.954531274,
80bf81f4-483f-4f5c-9661-a350b0f20769,11.28738575,
064f5961-3172-406d-99d1-0837f3e7502e,4.448724553,
8323e3c2-24e6-49e1-917d-30b71172dcd4,5.201596805,
ae5b3c22-2aba-4465-aa58-101ce1cf913a,11.99186923,
4a3d155d-47a3-4702-ab89-7380c22fa33b,5.346783994,
de418a2c-b1f3-4863-93b6-9546a14da535,14.83104979,
fc52e6de-337b-4fbe-b389-6281f0c50013,7.223741655,
85d2b226-1bf0-44d5-8459-978d3718f6fb,3.631282242,
32c7ca78-f863-4eef-9cb9-ee4db6310660,1.045349311,
4e1d8087-4cc1-460e-87e7-d7c41362bd53,9.012345781,
d69ec930-2efc-4e6b-8fb3-6ee99dda76b1,2.440667758,
fa05ada0-d299-4c8a-b303-a562c8cc303c,0.193557213,
56d82222-7461-4e04-828a-db643034a830,2.91947691,
dd0600d7-3be7-4e79-ba29-4486b5224695,0.16853297,
7b4690a8-533d-4481-b7bc-4a10c3a511c1,1.014581797,
1212ff32-ee86-4ff5-b0a5-2e84a0e11441,2.863428455,
9cf64454-0b4e-4aa7-8c9b-95dfe45a1ef0,9.067854803,
b584a571-02d3-4d01-aa8c-b89df33ea4a0,0.981470917,
884386e4-41b5-4b2b-b525-9c7cb2f5a6a3,1.33182785,
225ec602-1b7d-4169-be48-69f67698a80f,3.404537306,
1d0e38ff-b607-4621-84c0-2d42115d7687,4.671283309,
65e9418b-80dd-4c9a-8a4e-a13d5a2c9f17,6.218965771,
3e7ca6dd-45cc-42a4-9b4c-6c94c6af2c7f,0.844026988,
fbb96f50-089a-40d3-8c1d-90243124be99,3.934721859,
41cc0206-20de-4394-94c2-7ef0c1075448,7.211698205,
175aa199-b74c-45c4-9567-fb8ab8943443,0.485762988,
2e85cb46-2027-4742-ab0a-68e4150ef509,8.089166306,
d833151f-55d6-49c4-81f6-84c98de5d844,0.754699811,
514cb08c-296c-46e1-89cf-925a66219353,0.547529951,
ba2b9c46-6e36-4db0-a7d7-87c271dc2338,7.106268833,
0270ac2b-a1fe-4f1b-aaaf-bb683241776d,1.857977192,
0c96f1da-1488-468b-b3c6-18ff3aec3be0,3.149668694,
889680ae-e99b-4db1-aeac-9bad1f90174d,7.680863174,
dd38a743-b37e-46eb-aee0-d79e0637d64f,11.36325116,
aa28aeab-511e-4631-ab75-baf939a70849,5.460673246,
fedd980b-7d56-4521-9f9f-1584ab3b95d6,5.60439904,
641d08e2-43e6-491d-bd7d-7acf3b2bf357,9.399509811,
f2700b85-02d6-46a3-b96a-8bd266b40196,10.35308868,
5a5bee9d-d3f1-4ac5-85aa-1270ca2b380f,2.596138134,
1c76d702-5721-4827-a8e4-1cfbe233d361,2.395575236,
964c97f7-3512-4844-9489-97738d74c980,13.47516481,
ed879359-2d1c-41a1-9cb2-4afeb139c967,4.886020544,
7c604f82-2cdc-41b3-83aa-e0fe4c1a52f3,13.44583853,
3a826962-0127-42ff-b48e-0e8bc5d5ff87,14.18856223,
2481f639-03e0-414a-8b0f-dc06c439f980,2.562840161,
70175127-fea4-4815-ac28-651a3c7b6e7e,2.961923416,
f1f2b2ab-2423-47d6-a580-cdc6e5d59669,2.704134189,
00f94024-4af9-4933-9957-abf7c3822fd2,5.038142828,
b16acbf5-339a-4c8b-abe9-b3ab13eaff87,9.134529415,
1cab5fbf-b1d9-4987-b986-6f9cb174ed2d,5.692601525,
4cf70d22-e4ea-43ff-a289-e3b9a803904c,3.917330257,
46b598d9-c818-49ba-abb2-5639a4ef006f,0.768022745,
19ffd1ff-fa9b-4e55-80b1-18694d389836,20.38690569,
412892cf-ef24-4627-932e-3207b242e792,8.438197815,
2af92784-e537-4d0f-9c7b-1d637c1c3cb4,6.268520202,
739bc21b-9409-4466-bc34-54569fcc89cc,0.124224385,
6f00652b-99db-45a0-b890-1896f99a64f1,8.032289733,
e858e0e6-6054-49c3-b366-47d978c95065,20.47525296,
b0e73bdb-8b2b-4eb9-8381-ac54b1833bc4,0.703883015,
a658510f-b1db-40fa-b610-0695a2870a1f,4.595958463,
377e8682-dfbc-4f23-87ee-5ffc0938d62e,1.502720466,
71cfe20e-19b2-46e0-b510-f978995dc24d,11.55756387,
13b331d6-c894-476b-ae4c-f9f49219170e,3.394231646,
6010674b-938e-486d-8fb7-31ae88b34b72,16.93541025,
319dca4a-829c-4d9b-b13d-31038e1d3c6e,6.380116488,
7c307ba4-2b08-43b3-a43f-b1b42eb3152d,3.035733986,
15930ae2-31ec-476a-ad66-974ef0affe98,8.214600982,
32e29111-2ac9-4556-9dea-ffdb44a0de9e,4.141052801,
c0a872ed-b265-413c-b04f-b004773a806f,3.175483432,
556f49d3-399f-43b6-aa9d-055dc4eda9b1,10.06832808,
049e5b08-95c7-457e-b67b-910fc2183bee,6.501982277,
802d162a-e6fc-41d7-a089-8bfe9be82ad4,1.028881128,
7739cbd0-6583-429b-adf4-b99451b11998,18.12244867,
db77ed47-135d-4191-a452-2b69750f6bd2,5.885265047,
33b21211-cf7c-45f1-8dc1-d1e0f70fa4cf,4.182863355,
b4b0f21c-5ec2-4746-ab86-e7ee1290cf5f,7.026213565,
1133cfab-f0fe-4cc6-bf2c-bcc9a1ef48a3,15.12249724,
920cdd97-b0eb-4706-95c8-67f37a7df210,2.867165494,
c8334ba1-e5eb-414f-a7dc-b06d86dd31b4,16.24228634,
bd9d9f8e-1feb-4721-bc54-d6aeb8873347,0.378484931,
8c0b96e2-5101-4def-811f-7e58323d5a3d,7.972718977,
21cf3302-07b4-418b-9a7b-dcb84246695f,1.070391641,
464fa1f9-6a81-4cba-ab1e-b0b7f66b1aa2,6.304322999,
6e5de3f5-6fb7-4f53-9d62-828bd0f72004,5.467032345,
b44354ba-f5a0-45b7-918e-4295c3b264be,0.142649138,
4bd0a0ba-e76b-48ab-97a9-db4a2155a3b9,2.793530905,
14e16e48-a789-4c0f-9684-90618c58a6f4,3.154333036,
e6c348a5-6247-4dba-94dd-e954c25061e9,17.53833116,
671d58f8-f832-4e1f-911e-34053a5fd1bb,3.18697803,
63d62a4c-9d44-4131-bf81-843807d5926e,3.092681108,
5296b0ce-64c7-48d1-9278-a5449f02f95f,4.518173089,
4b49f9a2-160f-4fe5-9433-4153bd10c831,8.452450659,
