,,,,,,,,,,,,1,2,3,4,5
377152a8-9942-4b9b-a3c8-c1567cff8016,56.40407903,49.67636469,41.18845275,50.97470494,62.17166261,67.29570663,34.66809038,5.484124933,5.429499494,60.62422346,,56.40407903,49.67636469,41.18845275,41.18845275,41.18845275
a1fcc986-4cfa-4691-91ed-2581085ec865,18.92885118,38.67014868,24.96251168,9.53331525,29.25743428,18.46688933,12.4594428,20.87576298,18.7996206,32.80994211,,18.92885118,18.92885118,18.92885118,9.53331525,9.53331525
cb7d74e1-0461-45dd-bc37-934e5832bb5c,9.003174761,16.55212992,14.4018376,14.4018376,89.82769737,15.23946057,14.78088642,6.888845306,13.99630747,13.99630747,,9.003174761,9.003174761,9.003174761,9.003174761,9.003174761
2d79a167-77c4-482a-90aa-75bdcdd00e5c,5.422759827,5.422759827,62.8433431,65.69622309,56.66964613,7.912822799,92.45639956,60.98290349,66.66506002,65.69450613,,5.422759827,5.422759827,5.422759827,5.422759827,5.422759827
896e9a7d-e268-4764-8a5b-b39f6b101469,7.748708504,3.488732169,3.488732169,6.168390116,5.773561953,11.19179826,10.36640259,18.7002733,101.4476386,18.73018646,,7.748708504,3.488732169,3.488732169,3.488732169,3.488732169
3776ad6a-b876-426d-8346-ef81dcbcfd67,5.827661032,5.827661032,7.269020181,12.26809179,12.26809179,69.33595188,6.537269075,4.531906526,9.357801872,21.44284602,,5.827661032,5.827661032,5.827661032,5.827661032,5.827661032
03d60739-9239-46e8-8d8e-0f769bed4f2d,8.412519062,6.508281837,6.508281837,14.31825712,10.89502986,10.89502986,12.82672667,12.82672667,4.655849159,4.655849159,,8.412519062,6.508281837,6.508281837,6.508281837,6.508281837
26b90a84-a42d-4673-80cf-6ddeba61943f,6.270106025,11.78734315,8.337098799,8.337098799,2.491671509,2.491671509,17.02688519,11.12876852,5.474226261,4.471552874,,6.270106025,6.270106025,6.270106025,6.270106025,2.491671509
fc761237-a3de-47ca-bcd0-c0aa2674e6d1,8.446654023,13.43326755,13.43326755,15.23550609,5.636480029,7.654017449,7.654017449,12.94855181,6.547560781,6.547560781,,8.446654023,8.446654023,8.446654023,8.446654023,5.636480029
b6a14627-5dd3-47e7-a63f-71c96b5e5614,2.905928172,12.629852,15.07568978,15.07568978,19.37644232,11.74842034,14.17322221,53.64929192,8.319610302,7.514218098,,2.905928172,2.905928172,2.905928172,2.905928172,2.905928172
4d286e4c-d03c-45a7-9404-ae8b3b1cbf2f,4.153320207,8.628310792,8.116411774,71.44517857,13.71499653,7.268334047,52.07016054,12.26171608,19.90302586,17.94132699,,4.153320207,4.153320207,4.153320207,4.153320207,4.153320207
f34dad09-067e-435a-9be5-b626ea501cad,7.674179002,3.362792992,4.468960351,6.987145406,15.92985059,11.32953383,12.52791654,26.12620172,6.468707877,5.608889204,,7.674179002,3.362792992,3.362792992,3.362792992,3.362792992
6c9dbb7f-98fa-4878-b54c-c0a4e0766bd8,5.942175868,11.36048647,13.45916037,13.82996421,5.209052426,16.62092677,18.28751658,18.28751658,25.51786991,11.56246994,,5.942175868,5.942175868,5.942175868,5.942175868,5.209052426
12b6773e-38cb-40a4-a582-cb9e457e881d,6.753853657,2.596504875,12.54653885,46.07714161,17.07861698,10.97275894,17.27815373,15.55292813,54.40792703,44.87376548,,6.753853657,2.596504875,2.596504875,2.596504875,2.596504875
dadf8964-0b20-4051-9ff8-2de01f2167ff,3.87708385,7.117049745,8.626310433,13.49421884,10.56185152,12.08230394,9.715814352,17.48783879,42.33456317,10.9539811,,3.87708385,3.87708385,3.87708385,3.87708385,3.87708385
78350de1-de75-47fe-9099-fc7b011a549c,3.613498516,7.363866207,6.355695353,5.747498512,14.91964196,8.628708217,13.51188553,36.11536199,51.69013034,6.390187313,,3.613498516,3.613498516,3.613498516,3.613498516,3.613498516
892e0068-de28-49ce-9c03-dacd8051b912,7.684874173,8.050775743,5.558098155,3.9761522,6.086182475,9.759399508,6.377456832,6.377456832,4.420048494,3.877097592,,7.684874173,7.684874173,5.558098155,3.9761522,3.9761522
7ca0710e-3a80-4032-85e1-df06be4a97d9,4.03204001,10.41766797,13.20185591,31.10014829,6.157091793,28.28853116,33.19519166,24.70791311,6.435092216,3.884263948,,4.03204001,4.03204001,4.03204001,4.03204001,4.03204001
9b2f103c-2cae-4a5a-a244-a3fb6c4ec6e3,3.599499266,15.16683838,7.832647237,10.96826078,21.22327268,11.42289927,20.54782373,20.54782373,16.60226818,16.06681899,,3.599499266,3.599499266,3.599499266,3.599499266,3.599499266
0bb8e0fe-56aa-4c8a-bee1-7983b3a639de,12.28236937,14.15675095,12.68408095,4.474816539,4.474816539,6.170001589,12.60276606,15.71385552,15.71385552,8.578656996,,12.28236937,12.28236937,12.28236937,4.474816539,4.474816539
a7e4549c-841d-4165-99a8-e74808e9e1ed,8.710917142,15.77400219,7.878753964,19.32187602,13.22935024,18.92350626,12.67094037,12.67094037,99.0337762,99.0337762,,8.710917142,8.710917142,7.878753964,7.878753964,7.878753964
e567f52d-2715-435c-96b2-4ead2ea0de1a,8.371898267,14.03953388,18.51046282,3.444573797,7.244879123,7.244879123,15.80531247,5.494158245,5.494158245,9.109061162,,8.371898267,8.371898267,8.371898267,3.444573797,3.444573797
6a385207-89a8-4bf3-b456-9b4ef771fc52,5.678977351,7.205111694,3.979272844,13.71717589,13.71717589,4.746618961,3.351246589,30.55669228,4.43596172,4.43596172,,5.678977351,5.678977351,3.979272844,3.979272844,3.979272844
91d8b6c8-e1da-4661-9be4-b43cf8029d4a,3.552042741,8.8895078,5.718451697,6.44837793,12.41781925,97.00401541,99.58651425,98.60331959,10.39455539,11.9517687,,3.552042741,3.552042741,3.552042741,3.552042741,3.552042741
e9d0ed57-839c-4fc4-b340-c5f56108ff5a,9.430258834,7.123901266,9.467865539,8.341866087,8.811577388,4.745268375,8.090698033,14.25263965,12.35191715,4.641568239,,9.430258834,7.123901266,7.123901266,7.123901266,7.123901266
45c7dede-07e7-41af-bd0d-a7c0302c7069,10.64630122,9.40072184,6.715386026,96.43538736,5.773123501,12.53865948,9.545296844,9.996637126,10.81724192,15.85706452,,10.64630122,9.40072184,6.715386026,6.715386026,5.773123501
cb32eba1-ef4f-45f9-9539-2a0993373a26,9.633966227,8.074552877,4.199562418,20.85681559,5.700593997,14.85803723,9.869839584,6.436231469,10.01972579,57.52681253,,9.633966227,8.074552877,4.199562418,4.199562418,4.199562418
303770a3-4fbb-435b-ae6b-34d84937684a,7.974935709,10.15480223,4.274501668,7.082486176,7.166064753,29.05414308,8.698529997,5.026621131,4.398180836,10.22794564,,7.974935709,7.974935709,4.274501668,4.274501668,4.274501668
71dd74ca-61f6-47d1-bdd9-7f70efd7e4f8,5.409678149,5.656243642,7.038940968,59.19770592,95.14092121,4.910821026,93.89263172,15.24225433,95.3348496,57.88893237,,5.409678149,5.409678149,5.409678149,5.409678149,5.409678149
f731e2bf-6d98-4410-856c-f1f666eba2a5,7.580197341,76.65721028,3.994289794,7.794063351,80.03691007,80.03691007,41.18735755,77.18280591,78.43222255,77.43984045,,7.580197341,7.580197341,3.994289794,3.994289794,3.994289794
05510038-71c6-4de6-9bd4-481d87371d44,43.92567066,43.92567066,12.26256726,2.943462838,42.61751215,6.902099875,8.239368519,44.98411605,44.31119213,44.31119213,,43.92567066,43.92567066,12.26256726,2.943462838,2.943462838
ddf3399a-2219-45c1-9a05-1067e5ab03ca,5.426754312,6.495704159,4.338118203,5.390765339,13.76859489,12.70520552,87.118659,51.42367775,49.94363336,44.2604044,,5.426754312,5.426754312,4.338118203,4.338118203,4.338118203
0bea9312-60ca-4596-a81a-4c4e3ccc45ae,69.02177879,36.67930555,36.67930555,41.63170389,32.65419027,32.65419027,36.25207273,36.25207273,20.00618749,51.31178385,,69.02177879,36.67930555,36.67930555,36.67930555,32.65419027
dc0a4286-2fbc-4b77-a6c9-7eb53cd3407a,4.200126162,6.29031261,5.247758828,5.247758828,15.44677025,5.287564802,6.109748786,9.870315846,51.56538618,5.090232788,,4.200126162,4.200126162,4.200126162,4.200126162,4.200126162
b81ae536-35cd-4b4e-beb1-4021494c9b3e,9.589261036,4.917545936,5.531387297,5.531387297,11.68174337,45.68328205,49.28312043,5.945918462,5.945918462,70.08913776,,9.589261036,4.917545936,4.917545936,4.917545936,4.917545936
32609229-cde7-4be7-9dc4-6031db61ac44,5.595529059,5.371246958,5.371246958,9.683366699,35.79426376,6.901613008,8.782342042,8.782342042,65.94368878,47.7874535,,5.595529059,5.371246958,5.371246958,5.371246958,5.371246958
9d0315e3-7a5e-4751-9b0f-5b1014baf94c,16.29036394,31.94396296,8.318050557,30.10959835,10.26237803,10.33499753,14.28888173,18.62417727,17.30227933,81.37919718,,16.29036394,16.29036394,8.318050557,8.318050557,8.318050557
21f90acd-6f04-490f-ad6e-1d4e972344c1,4.810957368,9.749383857,14.41588629,8.222020039,8.222020039,6.709017134,4.878157184,48.01847487,30.57857915,7.498221215,,4.810957368,4.810957368,4.810957368,4.810957368,4.810957368
4dde8442-3bc1-45ed-ab4f-68c7738cfbf8,10.82641687,10.82641687,7.219514669,14.3620357,9.90962247,11.47639925,10.27345202,34.2757196,39.85005734,10.7046077,,10.82641687,10.82641687,7.219514669,7.219514669,7.219514669
9b9693c3-16b3-4216-a221-f1b1a5358b4c,9.904078016,8.331548285,6.871263911,6.871263911,5.947211137,18.90820481,7.915687121,37.27417908,40.88014156,7.353555022,,9.904078016,8.331548285,6.871263911,6.871263911,5.947211137
a359dd20-4fab-4a4b-a8b5-6e6896f12b2a,7.77507614,13.62749806,13.62749806,56.53785743,15.34666434,11.70310133,17.52790659,80.02833206,15.45307567,15.45307567,,7.77507614,7.77507614,7.77507614,7.77507614,7.77507614
b0275bf3-b1bb-4c51-86e3-fc58d15c0741,6.353127142,6.183038998,7.963405227,7.963405227,4.258934273,6.218365617,6.218365617,13.20093173,23.09688238,2.686390573,,6.353127142,6.183038998,6.183038998,6.183038998,4.258934273
56a43cee-f37d-4063-83d9-b939c2dbfa0f,1.508932839,10.23334883,10.23334883,8.574179065,1.470062724,10.96065522,50.92173122,65.92107556,20.42164114,29.79884175,,1.508932839,1.508932839,1.508932839,1.508932839,1.470062724
ec614ce8-eca5-41a0-a754-761260dc472b,15.36716477,8.975828738,9.67607048,1.138592681,10.16853697,15.83519745,9.155835534,15.97908477,6.343103223,6.343103223,,15.36716477,8.975828738,8.975828738,1.138592681,1.138592681
adb64699-7d25-4fe4-8444-382b1fb5d4b3,1.493252474,9.035284219,1.376957967,15.28352508,8.982622609,4.084448789,10.04138397,67.33153372,25.17092769,4.123655658,,1.493252474,1.493252474,1.376957967,1.376957967,1.376957967
341fad9e-7b0d-477a-9ec5-5e768ac21057,10.05700957,17.31336386,2.060406707,1.838105828,16.7904849,16.7904849,10.09587081,10.09587081,34.09247699,64.04653012,,10.05700957,10.05700957,2.060406707,1.838105828,1.838105828
d46ae590-94da-4e44-a63a-298265322f7b,1.198714745,9.193780127,8.552373056,1.349929667,9.0378684,6.176119006,105.6724667,15.41856717,20.07296085,105.982882,,1.198714745,1.198714745,1.198714745,1.198714745,1.198714745
40e482f0-b747-4fa3-8d25-b0e0b2111360,8.916320287,1.076659614,1.329666945,9.742236659,15.17510528,13.49920826,9.275994228,106.4476021,16.49279613,73.46203386,,8.916320287,1.076659614,1.076659614,1.076659614,1.076659614
66ab0abf-1005-4fd4-8f94-848a594b4297,14.67092966,61.68484325,25.88466381,17.31316437,39.9508441,24.60340407,28.98137418,33.19878143,66.44584698,21.80818782,,14.67092966,14.67092966,14.67092966,14.67092966,14.67092966
c4a74ca0-b4b7-434c-bb80-4882872b5604,36.47610632,80.41079474,86.44273774,44.23977458,28.86499891,71.02903415,18.57604273,82.76551939,38.75893925,64.70308907,,36.47610632,36.47610632,36.47610632,36.47610632,28.86499891
7bf3ed22-6a52-4ef6-9531-3fa919970e2e,30.45758955,21.74141785,44.35953384,29.12379131,33.25703814,65.94854441,25.47769079,15.97184568,37.64907862,9.249262665,,30.45758955,21.74141785,21.74141785,21.74141785,21.74141785
a1869f4f-8975-4755-9aa7-32167d611dad,96.98694835,96.98694835,14.13618099,52.74691397,14.37709586,14.37709586,33.27309061,97.12561772,39.00187019,39.00187019,,96.98694835,96.98694835,14.13618099,14.13618099,14.13618099
3d78bd8b-051a-425a-9a1a-2117adec7567,10.90124079,45.26155211,55.06833367,12.35541571,46.85130638,55.75127363,36.22668288,10.66174289,32.90111161,25.29933818,,10.90124079,10.90124079,10.90124079,10.90124079,10.90124079
0bd6b8b9-ff4b-44a0-9a0f-a7c4d0187b3c,42.7461554,42.7461554,34.61094625,34.61094625,39.55359471,11.70287427,39.84981465,41.50370237,18.41148152,9.176559834,,42.7461554,42.7461554,34.61094625,34.61094625,34.61094625
8718612b-2b99-4387-9c7a-c851b6d970d7,0.303521425,9.298545067,55.81411119,7.16254,6.279538337,16.12664005,9.423220016,78.54379394,9.33875086,14.38803954,,0.303521425,0.303521425,0.303521425,0.303521425,0.303521425
74dcbf1f-d4d3-40d8-9e51-08bb7ca30e9a,0.330776557,9.690125957,9.509686338,9.433358506,62.24539765,45.16806024,47.51372634,20.6913896,51.98109786,18.03259931,,0.330776557,0.330776557,0.330776557,0.330776557,0.330776557
e9670371-19b8-457f-97be-b039c4845dda,0.305733918,8.771826126,4.190557258,6.876305301,7.748920498,6.833207053,80.93237207,76.9628245,12.55348581,88.06593003,,0.305733918,0.305733918,0.305733918,0.305733918,0.305733918
bbb5e54a-9b6d-4d80-9695-bd3edfa80df9,0.337801611,8.672368674,82.68095859,70.40843369,88.31094968,88.31094968,89.66988952,4.584431226,4.584431226,16.01461116,,0.337801611,0.337801611,0.337801611,0.337801611,0.337801611
cf2638b6-175f-4bba-9c04-15103ebe8f6c,0.474179037,10.27730613,3.54982035,20.04010628,9.386844732,40.84925248,2.673057721,24.25010136,14.21423847,18.38316772,,0.474179037,0.474179037,0.474179037,0.474179037,0.474179037
573123ce-f764-4ae0-a813-47622c385a5d,0.399832723,8.58461992,4.137123242,4.137123242,14.03286373,8.938811658,12.85745972,5.817882272,5.612712377,5.11894654,,0.399832723,0.399832723,0.399832723,0.399832723,0.399832723
0d7afdec-a91b-4e88-93a7-728550976a6c,8.220414497,0.487426434,15.39870185,7.941539438,3.699167697,3.699167697,7.706265665,6.271700262,6.271700262,14.76144836,,8.220414497,0.487426434,0.487426434,0.487426434,0.487426434
17ca8fdf-0ddd-4e21-a641-7abffba91e27,0.38777726,10.01048437,9.534853575,18.19787472,9.573201757,46.91735432,22.82268745,10.19641143,30.21484793,8.118063771,,0.38777726,0.38777726,0.38777726,0.38777726,0.38777726
a7bc4c0c-a5f1-4d7b-bbc9-9ce5b804881b,0.589694098,10.35543606,9.646311844,4.035486101,52.57163032,7.091986345,16.44700622,14.03815887,20.88811423,4.436287261,,0.589694098,0.589694098,0.589694098,0.589694098,0.589694098
d8b648f1-eb8f-46e4-a8fa-307b61f0e7bd,1.844749461,8.18951217,5.459634743,5.459634743,6.738675501,7.819502631,68.1949433,6.641312395,6.641312395,9.736875487,,1.844749461,1.844749461,1.844749461,1.844749461,1.844749461
d77fa4f0-b617-410e-b4bb-a242929b21aa,19.59093454,18.54303897,11.10705298,21.68718384,17.13565626,17.27705977,22.43556167,21.61273892,6.888948545,7.590318998,,19.59093454,18.54303897,11.10705298,11.10705298,11.10705298
6a301028-ec5d-46df-ab24-de6da678a2aa,6.356853561,6.356853561,8.314055095,35.04973866,7.025599069,32.2207687,27.15243955,41.256723,4.597751554,33.97778955,,6.356853561,6.356853561,6.356853561,6.356853561,6.356853561
62617aef-4a3d-43f0-b75f-fadab68ffcce,2.081194068,7.733740228,6.094040252,3.882385353,3.882385353,8.244162193,8.244162193,23.3115158,19.25939891,5.916857878,,2.081194068,2.081194068,2.081194068,2.081194068,2.081194068
e4163068-6b64-4018-801e-89e6afff05f5,24.12116754,16.58757579,22.81605792,23.68882825,27.3737936,29.53889173,15.91381071,22.9392065,33.36769197,18.94484838,,24.12116754,16.58757579,16.58757579,16.58757579,16.58757579
314a0345-93af-4d0b-af32-2e4026f4c869,23.49561048,14.27053229,15.16679042,20.7639022,19.80862789,12.32737896,15.88882809,11.05101944,17.27620509,13.15710694,,23.49561048,14.27053229,14.27053229,14.27053229,14.27053229
ee78490e-bcb5-4209-94c2-2dde40c83ff4,8.235069226,1.801425934,5.991917127,5.991917127,6.611352681,6.269763935,44.11732878,11.45569513,11.19742181,8.689836079,,8.235069226,1.801425934,1.801425934,1.801425934,1.801425934
d5d7891f-ce8d-4abc-943a-40480b8d52a3,1.894805255,8.037642259,6.9021708,4.714222317,4.714222317,7.537895737,7.537895737,11.44731421,63.29906093,25.87474065,,1.894805255,1.894805255,1.894805255,1.894805255,1.894805255
b22fd19a-0fba-4d53-9019-4f83601bdf06,26.26407356,7.932308871,25.15479523,14.40637747,18.31384232,20.51686112,23.82277282,27.07507797,27.07507797,13.85347767,,26.26407356,7.932308871,7.932308871,7.932308871,7.932308871
44ddac8c-2777-4e07-9dd2-4980fbbfb3e2,73.82349253,41.47043629,41.47043629,27.48428771,32.18069159,74.65701528,33.09091742,33.09091742,34.51011524,35.63761521,,73.82349253,41.47043629,41.47043629,27.48428771,27.48428771
b0222da9-26a1-47c7-ba35-6ef76a559219,34.83583342,34.83583342,35.59995169,35.59995169,36.31013309,36.31013309,35.37621173,35.37621173,34.50428675,34.50428675,,34.83583342,34.83583342,34.83583342,34.83583342,34.83583342
d6a74101-be97-4fcd-99ed-fc0ccee97b9e,48.24856293,41.81479011,14.72196694,5.467925663,30.0566178,19.30802147,17.38124224,7.071948962,11.53781154,24.70303213,,48.24856293,41.81479011,14.72196694,5.467925663,5.467925663
4d5da24d-c494-44e6-8583-ff51cb1c1ed2,23.36682269,23.36682269,24.32378892,18.88140317,27.96685848,27.96685848,27.07158227,20.65538835,26.29774469,26.29774469,,23.36682269,23.36682269,23.36682269,18.88140317,18.88140317
f1fe7380-9f0f-44a0-8dd1-b0e41c53f709,12.31501871,89.58883118,9.76747217,61.24354895,31.12088275,69.73281305,89.9899056,89.59055185,89.59055185,91.36341343,,12.31501871,12.31501871,9.76747217,9.76747217,9.76747217
bb3f5373-de0e-4fa0-a00a-19f99ae57c32,75.3687783,71.27004618,90.28775426,78.24252332,90.2167863,33.22978655,89.78713973,61.67065645,82.891748,85.57489905,,75.3687783,71.27004618,71.27004618,71.27004618,71.27004618
3e1b60ec-0a0f-41e3-af1b-76311cfaf75b,93.66673549,93.66673549,30.82411169,21.42803873,8.149680517,41.62859173,68.77356695,34.91697632,16.12271839,35.2488824,,93.66673549,93.66673549,30.82411169,21.42803873,8.149680517
b36de8b1-7a7e-4cc5-87af-d765db9e9020,86.90893559,86.90893559,83.50967768,44.05283015,52.91206036,42.16860278,8.786786665,12.80312417,9.794537876,14.7381197,,86.90893559,86.90893559,83.50967768,44.05283015,44.05283015
e9552d3e-df51-418d-adc9-5bc53ef0c83b,78.29132062,75.25651403,71.14925293,90.22642733,82.78359612,85.41525328,85.41525328,89.76129693,88.39508423,88.39508423,,78.29132062,75.25651403,71.14925293,71.14925293,71.14925293
525e1849-c054-45e5-92ed-607d17876543,14.9917237,36.86216207,19.14484056,12.16329555,12.16329555,16.82432291,48.0238535,36.36435854,9.718549921,77.74696064,,14.9917237,14.9917237,14.9917237,12.16329555,12.16329555
29c59612-cd52-48ed-ac8d-a4efa3be1446,40.11645209,35.38550389,7.485545571,35.09126906,6.682668275,32.92790667,40.16018306,9.075417105,31.34117833,22.1097629,,40.11645209,35.38550389,7.485545571,7.485545571,6.682668275
64166b87-1d22-4f8d-ba15-5ba34c65b15b,6.823834966,8.837461618,6.71145619,3.704947479,5.43878476,7.579654377,8.869846055,12.57756665,14.04383512,9.205273837,,6.823834966,6.823834966,6.71145619,3.704947479,3.704947479
1da2ea60-e8dd-4509-a7b8-8136c351e348,5.022933544,40.49449365,6.550691416,3.277965382,7.12155216,44.67950582,4.227246742,16.89002613,42.41174457,33.96000417,,5.022933544,5.022933544,5.022933544,3.277965382,3.277965382
ec6cbccb-0fe7-43cb-9083-d65bb07e7203,15.94599802,5.089581026,94.92329577,12.03240131,12.03240131,59.99005651,61.0733677,6.245547515,90.94723095,6.49691251,,15.94599802,5.089581026,5.089581026,5.089581026,5.089581026
6b56301d-e139-44b4-9595-514cc9613277,87.45920093,22.65968186,21.3974837,4.589969959,25.08838208,10.50043795,25.4402779,25.4402779,28.80289266,30.88384149,,87.45920093,22.65968186,21.3974837,4.589969959,4.589969959
5dd8466b-9a9b-4974-882b-a54f8ef2b7a1,50.54966421,21.06355554,47.50025455,6.534536519,40.85881601,47.43611849,52.64843434,39.86534485,13.12340731,32.79167875,,50.54966421,21.06355554,21.06355554,6.534536519,6.534536519
57206b31-9cd9-4c7d-a93b-22b196e2702d,32.51925745,30.81713448,33.00725665,32.87794787,37.96333815,11.50294315,35.20675803,40.26882117,35.05100673,34.60411306,,32.51925745,30.81713448,30.81713448,30.81713448,30.81713448
32f355fa-b089-4cda-be2d-2533ecd581f3,14.21815772,31.15795199,59.27193043,70.67305841,46.14515704,42.241116,56.51466697,37.95916378,40.85722075,45.1831787,,14.21815772,14.21815772,14.21815772,14.21815772,14.21815772
0884478a-c0b6-4bd3-a1a1-c33ebc7f69bd,4.502994308,7.731589622,5.901755839,11.62142196,15.54761685,2.045469855,17.74404222,14.90116269,28.62394239,18.35944279,,4.502994308,4.502994308,4.502994308,4.502994308,4.502994308
9deb6fb4-09d4-45fc-9800-b98d4a2fcbf5,6.909923856,13.05982457,13.60525368,2.373528457,18.71859366,7.579138652,14.67209293,12.54883355,12.54883355,11.86215589,,6.909923856,6.909923856,6.909923856,2.373528457,2.373528457
059ea1df-57c5-4ae8-8460-d1cfa8b362d0,11.22024657,13.97742559,2.874741542,17.67228778,18.28051454,22.3693434,17.0984336,7.58738663,23.60886653,17.6925801,,11.22024657,11.22024657,2.874741542,2.874741542,2.874741542
f464e57d-548f-47c0-9d11-c583903906e2,4.904194492,14.32055797,7.365943106,3.904166069,7.907161623,11.22078867,8.551927632,7.073994396,12.14610222,29.71695,,4.904194492,4.904194492,4.904194492,3.904166069,3.904166069
fcbdfd9c-64bb-499b-b003-82596cdfd954,9.692042403,29.61031933,19.15155127,5.516989877,21.46801966,29.84528261,16.95729471,7.100287728,26.47756377,17.99216934,,9.692042403,9.692042403,9.692042403,5.516989877,5.516989877
5afef879-4ad1-4584-979e-c0b16b35db29,2.084336966,2.084336966,7.430237853,7.430237853,3.793027155,6.841937552,1.846026667,8.42735089,3.842811143,9.704521596,,2.084336966,2.084336966,2.084336966,2.084336966,2.084336966
fc972dea-c000-4667-ac59-0ecec3cec4ce,21.64125206,21.64125206,1.892446947,12.35991281,21.3686147,17.86511244,17.86511244,8.095427413,8.095427413,15.44208698,,21.64125206,21.64125206,1.892446947,1.892446947,1.892446947
4322ffc2-4497-4529-8cea-49326ec4b8fe,7.254554314,7.326333106,7.326333106,2.092133425,36.02592924,1.822201967,1.822201967,5.887237753,12.28159572,18.90994352,,7.254554314,7.254554314,7.254554314,2.092133425,2.092133425
fa0e90b4-badc-459c-b298-dcbf7a7f7da0,18.47377316,17.92484747,31.879162,13.59211309,34.67865345,12.32978957,36.76882915,32.481264,11.09085495,10.80036528,,18.47377316,17.92484747,17.92484747,13.59211309,13.59211309
85c229cc-9170-4320-93bf-5c8b59e5bb46,15.41661822,15.41661822,10.38500693,10.38500693,1.717301161,7.595048196,7.595048196,9.66218443,3.233681142,3.233681142,,15.41661822,15.41661822,10.38500693,10.38500693,1.717301161
3f29104a-1a61-4b4b-99fe-b11c2531104f,22.55117057,14.59607535,5.651244215,15.85638905,2.870212264,8.543941372,16.5695894,7.43203787,17.66342947,7.825979927,,22.55117057,14.59607535,5.651244215,5.651244215,2.870212264
be9fa11e-09c8-4c65-b8d5-3b3d727d9bec,5.201201804,5.4761096,8.201919826,2.081797929,9.240965028,16.53593231,3.898782339,11.52102634,10.52442814,59.87994611,,5.201201804,5.201201804,5.201201804,2.081797929,2.081797929
2db39793-d542-4262-8a96-fc2c91beb0dd,29.61931066,2.505605399,10.80592481,4.767806821,4.767806821,11.80372597,6.013245815,7.160324699,90.98985995,31.03893488,,29.61931066,2.505605399,2.505605399,2.505605399,2.505605399
21f58f38-ee03-4fc1-a77b-eaf84e4c0a59,26.73020804,17.33341467,81.16075766,80.22362372,19.18005475,20.67644793,102.3263762,4.109992963,4.109992963,11.64104932,,26.73020804,17.33341467,17.33341467,17.33341467,17.33341467
ef3d50ef-c88d-4602-b1d1-6e2e9f54721f,2.4420474,7.360015702,6.13128149,6.13128149,6.945716681,13.73866467,4.837419524,4.837419524,6.296197983,8.115275053,,2.4420474,2.4420474,2.4420474,2.4420474,2.4420474
1214aa03-c48a-4d57-9c7d-2f41d156283d,3.227676029,11.25979749,6.732742166,10.5442862,2.655492556,16.10916903,7.690889517,7.690889517,4.973988114,4.973988114,,3.227676029,3.227676029,3.227676029,3.227676029,2.655492556
3a58e0e8-a884-456c-8d8d-5eefdf853fcc,7.056271963,11.82536645,14.49640825,2.596424189,16.88374823,17.85136566,4.803790258,4.803790258,2.931475018,105.8357577,,7.056271963,7.056271963,7.056271963,2.596424189,2.596424189
0cdd9173-ecc0-477b-9837-62b8d401d131,2.473295303,11.3125287,6.112844765,10.74623797,10.74623797,2.574799129,4.303522485,4.303522485,35.46483334,105.5603296,,2.473295303,2.473295303,2.473295303,2.473295303,2.473295303
8f70a9fc-be37-4230-9d34-69fadeb936cb,6.269757795,3.511325894,2.580088534,6.948113995,11.00057391,4.999631869,4.999631869,13.45003388,19.32395314,106.3320394,,6.269757795,3.511325894,2.580088534,2.580088534,2.580088534
402a31a7-614f-4453-b14a-5b9674104ff6,7.322436671,2.529820956,2.525057438,4.132404982,6.2399054,32.65934974,8.035142904,4.595078706,4.595078706,11.02599557,,7.322436671,2.529820956,2.525057438,2.525057438,2.525057438
97fc6966-60e2-444c-ac4e-fa6bb2b4c37d,4.213829184,2.666728829,1.846050612,1.846050612,9.158588965,9.158588965,10.3972489,10.61411034,15.72228093,5.16437939,,4.213829184,2.666728829,1.846050612,1.846050612,1.846050612
35935cdb-66cf-4e8d-a176-f5a93b25971f,14.69442561,13.18416411,12.73195766,12.86888047,106.1162573,106.1162573,5.883304753,6.909284436,11.98960448,12.03000101,,14.69442561,13.18416411,12.73195766,12.73195766,12.73195766
02d71546-6cb2-4073-bc4b-1363ca4eff4e,12.61876028,13.93370507,10.02481459,10.02481459,14.86753349,14.86753349,13.35450246,11.42761009,11.42761009,9.880890802,,12.61876028,12.61876028,10.02481459,10.02481459,10.02481459
48501448-82cc-4975-a0f6-a61c041a9b9b,2.900856501,1.540780988,10.11749717,1.749994175,8.887302202,8.887302202,74.34555975,10.32198496,98.77188194,0.709308407,,2.900856501,1.540780988,1.540780988,1.540780988,1.540780988
67eeabfc-252e-477a-835b-b7dc68823aa0,13.40801286,11.96881132,12.42045824,13.94334128,13.94334128,14.08040309,11.91750587,12.09465142,33.35235355,13.05452401,,13.40801286,11.96881132,11.96881132,11.96881132,11.96881132
190f4cbe-30e6-4594-83eb-2b15b333338e,2.930261592,12.3606719,94.69231092,96.66166039,8.154799393,1.440849897,16.4341963,97.38437168,10.68400769,97.10472873,,2.930261592,2.930261592,2.930261592,2.930261592,2.930261592
e9a769ae-a482-4623-857b-56159593f284,9.095830083,10.9623843,106.2232611,106.2232611,9.926314232,10.16663909,9.663470512,26.10712304,34.46707595,8.058478183,,9.095830083,9.095830083,9.095830083,9.095830083,9.095830083
02ef3498-a428-499e-bad3-c4861fba0df1,3.327445149,8.259289524,13.44002399,1.484001229,89.76452607,70.94358758,25.34779251,25.34779251,75.29489142,90.03493831,,3.327445149,3.327445149,3.327445149,1.484001229,1.484001229
